date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video
2018-06-6",ARI @ SF,T6,Lovullo,N. Hundley,No violation,Collision Rule,Welke,Welke,Confirmed,1:17,https://bit.ly/2JqMLnn
2018-06-6",ARI @ SF,T6,Lovullo,P. Goldschmidt,Out at home,Tag Play,Welke,Welke,Stands,1:17,https://bit.ly/2JqMLnn
2018-06-6",ARI @ SF,T10,UMPIRE,D. Peralta,Foul Ball,Potential HR,Knight,Welke,Confirmed,1:15,https://bit.ly/2sHx8Sx
2018-06-6",OAK @ TEX,T4,Melvin,M. Canha,Out at 1st,Force Play,May,Vanover,Overturned,0:46,https://bit.ly/2Jl4pwV
2018-06-6",LAD @ PIT,B6,Hurdle,C. Dickerson,Out at 1st,Force Play,Ortiz,Reynolds,Overturned,1:29,https://bit.ly/2sJBHvm
2018-06-6",CWS @ MIN,T6,Molitor,A. Engel,Safe at 1st,Force Play,Conroy,Culbreth,Overturned,2:04,https://bit.ly/2JEtKBu
2018-06-6",OAK @ TEX,T8,Melvin,R. Chirinos,No violation,Collision Rule,Guccione,Vanover,Confirmed,0:18,https://bit.ly/2sQaRkE
2018-06-6",OAK @ TEX,T8,Melvin,K. Davis,Out at home,Tag Play,Guccione,Vanover,Confirmed,0:18,https://bit.ly/2sQaRkE
2018-06-6",KC @ LAA,T8,Yost,M. Moustakas,Out at 3rd,Tag Play,Hickox,Meals,Overturned,1:19,https://bit.ly/2LuLVXm
2018-06-7",COL @ CIN,T1,Riggleman,N. Arenado,Safe at 1st,Force Play,Whitson,Gorman,Overturned,0:52,https://bit.ly/2MbJI4j
2018-06-7",COL @ CIN,B2,Black,A. Duvall,Safe at home,Tag Play,T. Gibson,Gorman,Stands,1:49,https://bit.ly/2MairiI
2018-06-7",COL @ CIN,T4,Riggleman,T. Wolters,Out at 2nd; No violation,Slide Rule,Gorman,Gorman,Confirmed,0:48,https://bit.ly/2LzlNL1
2018-06-7",CWS @ MIN,T6,Molitor,C. Tilson,Safe at 1st,Tag Play,O'Nora,Culbreth,Stands,1:32,https://bit.ly/2M9WYXs
2018-06-7",PHI @ CHI,B5,Maddon,A. Knapp,No violation,Collision Rule,Mahrley,Layne,Overturned,2:36,https://bit.ly/2JFK30N
2018-06-7",DET @ BOS,B3,Gardenhire,E. Nuñez,Safe at 1st,Force Play,Wegner,Wegner,Overturned,0:54,https://bit.ly/2JECjw8
2018-06-7",SEA @ TB,T4,Cash,D. Gordon,Safe at 2nd,Tag Play,Vanover,Vanover,Overturned,1:47,https://bit.ly/2kWyGDK
2018-06-8",SD @ MIA,B3,Mattingly,B. Anderson,Out at 1st,Tag Play,Baker,Layne,Confirmed,0:52,https://bit.ly/2HGgOWA
2018-06-8",CWS @ BOS,B7,Cora,M. Moreland,Out at 1st,Force Play,Livensparger,Kellogg,Overturned,0:53,https://bit.ly/2sXJHbF
2018-06-8",MIL @ PHI,B7,UMPIRE,N. Williams,In Play; Triple,Potential HR,Bucknor,Culbreth,Confirmed,1:31,https://bit.ly/2t00oTz
2018-06-8",BAL @ TOR,T9,Showalter,D. Valencia,Out at 2nd,Tag Play,T. Barrett,T. Barrett,Stands,2:38,https://bit.ly/2HGgW8w
2018-06-8",SD @ MIA,B8,UMPIRE,S. Castro,Out at 2nd,Tag Play,Carapazza,Layne,Overturned,1:45,https://bit.ly/2y5t1EU
2018-06-8",ATL @ LAD,B1,Roberts,Y. Puig,Out at 1st,Tag Play,Hernandez,Miller,Stands,1:17,https://bit.ly/2JDgB8v
2018-06-9",PIT @ CHI,T1,Maddon,A. Meadows,Safe at 1st,Force Play,VIsconti,West,Overturned,0:47,https://bit.ly/2t3KesG
2018-06-9",KC @ OAK,T4,Yost,P. Orlando,Out at 1st,Tag Play,Welke,Welke,Overturned,1:51,https://bit.ly/2LF5BIm
2018-06-9",KC @ OAK,T4,Yost,A. Escobar,Out at home,Tag Play,Randazzo,Welke,Stands,1:51,https://bit.ly/2LF5BIm
2018-06-9",SEA @ TB,B3,UMPIRE,M. Smith,Home Run,Potential HR,Guccione,Hudson,Overturned,1:20,https://bit.ly/2Jtro9o
2018-06-9",SEA @ TB,B8,Cash,M. Smith,Out at 2nd,Tag Play,May,Hudson,Stands,1:35,https://bit.ly/2xYpqIy
2018-06-9",STL @ CIN,B8,Riggleman,S. Schebler,Out at 1st,Force Play,Davis,Davis,Confirmed,1:11,https://bit.ly/2l3K0y5
2018-06-9",ARI @ COL,B5,Lovullo,T. Story,Safe at 2nd,Tag Play,Meals,Meals,Overturned,0:47,https://bit.ly/2JB0JDg
2018-06-10",STL @ CIN,T1,Riggleman,J. Martinez,Safe at 2nd,Tag Play,Carlson,Davis,Overturned,0:49,https://bit.ly/2MfRES6
2018-06-10",SD @ MIA,B1,Green,J. Realmuto,Hit by Pitch,HBP,Carapazza,Layne,Confirmed,0:15,https://bit.ly/2LFsyuU
2018-06-10",STL @ CIN,T3,Matheny,J. Winker,Catch,Catch/No Catch,Knight,Davis,Overturned,1:55,https://bit.ly/2MhPFg4
2018-06-10",STL @ CIN,B4,Matheny,B. Hamilton,Safe at 3rd,Tag Play,Knight,Davis,Stands,1:34,https://bit.ly/2t0fQ2b
2018-06-10",CLE @ DET,T6,Gardenhire,R. Perez,Hit by Pitch,HBP,Johnson,Gorman,Confirmed,1:09,https://bit.ly/2y4Gs7S
2018-06-10",BAL @ TOR,B6,Showalter,Y. Solarte,Safe at 1st,Force Play,Barksdale,T. Barrett,Stands,1:30,https://bit.ly/2MiOFs8
2018-06-10",CWS @ BOS,T9,Renteria,Y. Moncada,Out at 1st,Force Play,Wolcott,Kellogg,Overturned,0:43,https://bit.ly/2JDhVbt
2018-06-10",NYY @ NYM,T8,Boone,M. Andujar,Out at 2nd,Force Play,Wegner,Wegner,Overturned,2:34,https://bit.ly/2HEUexC
2018-06-11",SF @ MIA,B4,UMPIRE,L. Brinson,In play; Triple,Potential HR,Tumpane,Wegner,Confirmed,0:40,https://bit.ly/2lbedva
2018-06-11",SF @ MIA,T5,Mattingly,G. Hernandez,Safe at 2nd,Force Play,Tumpane,Wegner,Stands,1:30,https://bit.ly/2JOxGQ6
2018-06-11",TOR @ TB,B7,Gibbons,W. Ramos,Safe at home,Tag Play,West,West,Confirmed,1:25,https://bit.ly/2y8D8sE
2018-06-11",PIT @ ARI,T6,Hurdle,J. Bell,Out at 1st,Force Play,Blakney,Holbrook,Stands,1:25,https://bit.ly/2laOX8o
2018-06-11",PIT @ ARI,B8,UMPIRE,K. Marte,Safe at 3rd,Tag Play,Holbrook,Holbrook,Stands,1:37,https://bit.ly/2JVsnOT
2018-06-12",WSH @ NYY,T6,Boone,M. Taylor,Safe at 2nd,Tag Play,Culbreth,Culbreth,Overturned,1:43,https://bit.ly/2l7Ir1X
2018-06-12",SD @ STL,T4,Matheny,F. Galvis,Safe at home,Tag Play,Segal,Meals,Stands,2:08,https://bit.ly/2JLXVTW
2018-06-12",SF @ MIA,B8,Bochy,B. Anderson,Hit by Pitch,HBP,Wegner,Wegner,Overturned,0:59,https://bit.ly/2t8t5hu
2018-06-12",NYM @ ATL,B6,Snitker,T. Flowers,Out at 1st,Force Play,Cooper,Cederstrom,Overturned,0:41,https://bit.ly/2MqEIcl
2018-06-12",LAA @ SEA,B2,Servais,G. Heredia,Out at 1st,Force Play,Hallion,Hallion,Overturned,0:51,https://bit.ly/2t9SZkG
2018-06-13",BOS @ BAL,B2,Showalter,M. Trumbo,Ball; No Hit by Pitch,HBP,Knight,Carlson,Overturned,1:16,https://bit.ly/2JA7mKl
2018-06-13",BOS @ BAL,T5,Showalter,J. Martinez,Safe at home,Tag Play,Knight,Carlson,Stands,1:06,https://atmlb.com/2JOlxYh
2018-06-13",LAA @ SEA,B7,Servais,J. Segura,Out at home,Tag Play,Hallion,Hallion,Stands,2:50,https://bit.ly/2l7uwc6
2018-06-13",WSH @ NYY,T3,Martinez,T. Turner,Out at 1st,Tag Play,Culbreth,Culbreth,Stands,3:08,https://bit.ly/2t6KNSv
2018-06-13",CLE @ CWS,B1,Francona,Y. Sanchez,Safe at 2nd,Tag Play,Nauert,Nauert,Stands,2:36,https://bit.ly/2yaBZjZ
2018-06-13",MIN @ DET,B5,Gardenhire,V. Reyes,Out at 1st,Force Play,Drake,Winters,Overturned,2:27,https://bit.ly/2JSWmac
2018-06-13",WSH @ NYY,T8,UMPIRE,M. Taylor,Out at 2nd,Tag Play,Bucknor,Culbreth,Stands,1:50,https://bit.ly/2HNLllw
2018-06-13",TEX @ LAD,T4,Roberts,A. Beltre,Safe at home,Tag Play,Barber,Welke,Stands,2:46,https://bit.ly/2JLODaE
2018-06-13",TEX @ LAD,T5,UMPIRE,S. Choo,In play; Double,Potential HR,Welke,Welke,Confirmed,0:35,https://bit.ly/2LSyX6i
2018-06-13",TEX @ LAD,B11,Banister,K. Hernandez,Safe at home,Tag Play,Barber,Welke,Confirmed,0:49,https://bit.ly/2sUVhoO
2018-06-14",COL @ PHI,T2,Kapler,G. Parra,Safe at 1st,Tag Play,Hoye,Kellogg,Overturned,1:33,https://bit.ly/2t9InDx
2018-06-14",SD @ ATL,B7,Green,T. Flowers,Hit by Pitch,HBP,Ripperger,West,Stands,2:50,https://bit.ly/2t3E1O6
2018-06-15",SD @ ATL,B3,Green,F. Freeman,Safe at home,Tag Play,West,West,Overturned,1:31,https://bit.ly/2JJAWND
2018-06-15",CHI @ STL,B3,Matheny,M. Wacha,Out at 1st,Force Play,Woodring,Nauert,Overturned,0:49,https://bit.ly/2JYdpHW
2018-06-15",CHI @ STL,B3,Matheny,H. Bader,Out at 1st,Tag Play,Woodring,Nauert,Confirmed,1:28,https://bit.ly/2ykKF7K
2018-06-15",MIN @ CLE,B8,Francona,J. Ramirez,Out at 2nd,Tag Play,Reyburn,Holbrook,Stands,2:28,https://bit.ly/2JLnQzp
2018-06-15",SD @ ATL,T9,Snitker,H. Renfroe,Safe at 2nd,Force Play,Mahrley,West,Stands,2:07,https://bit.ly/2MwngDe
2018-06-15",HOU @ KC,T8,Hinch,J. Reddick,Out at 1st,Force Play,Wegner,Wegner,Overturned,0:47,https://bit.ly/2lctkV3
2018-06-15",HOU @ KC,T9,Hinch,J. Marisnick,Out at 2nd,Force Play,Tumpane,Wegner,Stands,1:31,https://bit.ly/2JVLwjP
2018-06-15",NYM @ ARI,B6,Lovullo,J. Jay,Out at 2nd,Tag Play,Reynolds,Reynolds,Stands,2:33,https://bit.ly/2JVLGYt
2018-06-16",TB @ NYY,T1,Boone,J. Bauers,Safe at 2nd,Tag Play,Morales,Meals,Overturned,0:58,https://bit.ly/2t62HW9
2018-06-16",HOU @ KC,T7,Yost,A. Bregman,Safe at 1st,Force Play,Tumpane,Wegner,Overturned,1:02,https://bit.ly/2teQX2L
2018-06-16",LAA @ OAK,T3,Scioscia,D. Fletcher,Out at 1st,Force Play,Carlson,Carlson,Stands,1:30,https://bit.ly/2tg5Ou5
2018-06-16",COL @ TEX,T5,Banister,C. Gonzalez,Safe at 1st,Force Play,Porter,Miller,Overturned,1:14,https://bit.ly/2t2pDFA
2018-06-16",PHI @ MIL,B4,Kapler,L. Cain,Safe at 1st,Tag Play,Diaz,Nelson,Overturned,2:10,https://bit.ly/2HY2Sav
2018-06-16",COL @ TEX,T9,Black,T. Murphy,Out at 2nd,Tag Play,Hernandez,Miller,Confirmed,0:58,https://bit.ly/2JK4Xg5
2018-06-16",BOS @ SEA,T5,Cora,X. Bogaerts,Out at 1st,Force Play,Carapazza,Welke,Stands,1:54,https://bit.ly/2HWgt2c
2018-06-16",CHI @ STL,B9,Matheny,M. Carpenter,Foul Ball,Fair/Foul,Nauert,Nauert,Stands,1:12,https://bit.ly/2yhOXN3
2018-06-16",NYM @ ARI,B8,UMPIRE,P. Goldschmidt,Foul Ball,Potential HR,Reynolds,Reynolds,Stands,1:31,https://bit.ly/2M17YFI
2018-06-17",CIN @ PIT,B2,Riggleman,J. Mercer,Hit by Pitch,HBP,Timmons,Winters,Overturned,0:53,https://bit.ly/2yiloLg
2018-06-17",MIN @ CLE,B5,Francona,Y. Gomes,Out at 1st,Force Play,Blakney,Holbrook,Confirmed,1:06,https://bit.ly/2t56nHU
2018-06-17",HOU @ KC,B3,Yost,M. Moustakas,Out at home,Tag Play,Tumpane,Wegner,Stands,1:55,https://bit.ly/2MBtYrJ
2018-06-17",WSH @ TOR,T6,Martinez,W. Difo,Out at 3rd,Tag Play,Ortiz,Kellogg,Stands,2:11,https://bit.ly/2JZu6CV
2018-06-17",PHI @ MIL,B5,Kapler,C. Yelich,Safe at 1st,Tag Play,Gonzalez,Nelson,Overturned,0:42,https://bit.ly/2t2XiPJ
2018-06-17",CIN @ PIT,B8,Hurdle,C. Casali,No violation,Collision Rule,Timmons,Winters,Confirmed,0:44,https://bit.ly/2K3oQxS
2018-06-17",CIN @ PIT,B8,Hurdle,J. Bell,Out at home,Tag Play,Timmons,Winters,Stands,0:44,https://bit.ly/2K3oQxS
2018-06-17",LAA @ OAK,B7,Scioscia,J. Lowrie,Safe at 3rd,Tag Play,Lentz,Carlson,Stands,2:24,https://bit.ly/2HZXXWI
2018-06-17",NYM @ ARI,B8,Lovullo,P. Goldschmidt,Out at 1st,Force Play,Dreckman,Reynolds,Overturned,0:50,https://bit.ly/2JMawdS
2018-06-17",NYM @ ARI,B9,Callaway,A. Avila,Safe at 1st,Force Play,Dreckman,Reynolds,Stands,2:56,https://bit.ly/2JTnrH0
2018-06-17",CHI @ STL,B7,Matheny,H. Bader,Out at 2nd,Tag Play,Nauert,Nauert,Stands,2:00,https://bit.ly/2tgYHBB
2018-06-18",NYY @ WSH,T1,Boone,A. Hicks,Out at 2nd,Force Play,Meals,Meals,Overturned,0:40,https://bit.ly/2MidUdd
2018-06-18",MIL @ PIT,B5,Counsell,G. Polanco,Safe at 2nd,Tag Play,Wendelstedt,Vanover,Overturned,1:14,https://bit.ly/2tBd1Fh
2018-06-18",STL @ PHI,B7,UMPIRE,R. Hoskins,Foul Ball,Potential HR,Scheurwater,Cederstrom,Confirmed,0:59,https://bit.ly/2MPWNAM
2018-06-18",TEX @ KC,T7,Banister,D. DeShields,Out at 2nd,Tag Play,Fairchild,Marquez,Confirmed,0:43,https://bit.ly/2yyznge
2018-06-18",ARI @ LAA,B1,Lovullo,M. Trout,Safe at 2nd,Tag Play,Baker,Layne,Overturned,0:51,https://bit.ly/2KcC0c9
2018-06-18",STL @ PHI,B10,Matheny,O. Herrera,Safe at 1st,Force Play,Cederstrom,Cederstrom,Overturned,0:45,https://bit.ly/2lqmVFR
2018-06-18",NYM @ COL,T8,Black,J. deGrom,Safe at 1st,Force Play,Welke,Welke,Overturned,0:39,https://bit.ly/2MQeHTR
2018-06-19",CWS @ CLE,T3,UMPIRE,J. Abreu,Fair Ball; Home Run,Potential HR,Barksdale,T. Barrett,Overturned,0:39,https://bit.ly/2yykvhR
2018-06-19",TB @ HOU,B3,Hinch,A. Bregman,Out at 2nd,Tag Play,Davis,Davis,Stands,2:00,https://bit.ly/2McynjI
2018-06-19",OAK @ SD,T2,Melvin,K. Davis,Out at 2nd,Force Play,Cuzzi,Hallion,Overturned,1:02,https://bit.ly/2tuIGYS
2018-06-19",NYM @ COL,B3,UMPIRE,N. Cuevas,In play; Double,Potential HR,Randazzo,Welke,Confirmed,0:50,https://bit.ly/2Kb2Zol
2018-06-19",BOS @ MIN,B8,Molitor,S. Leon,No violation,Collision Rule,Torres,Nelson,Confirmed,0:38,https://bit.ly/2K0PecO
2018-06-19",BOS @ MIN,B8,Molitor,R. Grossman,Out at home,Tag Play,Torres,Nelson,Confirmed,0:39,https://bit.ly/2K0PecO
2018-06-19",ARI @ LAA,B8,Lovullo,M. Maldonado,Safe at 2nd,Force Play,Carapazza,Layne,Overturned,1:10,https://bit.ly/2tlxxtS
2018-06-20",CWS @ CLE,B3,Renteria,M. Brantley,Safe at 3rd,Tag Play,Additon,T. Barrett,Overturned,0:46,https://bit.ly/2K8kZjt
2018-06-20",DET @ CIN,B6,UMPIRE,E. Suarez,In play; Double,Potential HR,Blakney,Holbrook,Overturned,1:11,https://bit.ly/2Kc5erE
2018-06-20",LAD @ CHI,B7,Roberts,K. Bryant,Safe at 1st,Tag Play,Johnson,Gorman,Overturned,0:48,https://bit.ly/2tgMk9p
2018-06-20",BOS @ MIN,T8,Molitor,M. Kepler,No Catch,Catch/No Catch,Barry,Nelson,Overturned,0:37,https://bit.ly/2tklahX
2018-06-20",NYM @ COL,B7,Black,T. Murphy,Out at 2nd,Tag Play,Randazzo,Welke,Confirmed,0:57,https://bit.ly/2IggvC0
2018-06-21",CHI @ CIN,B3,Riggleman,J. Peraza,Out at 2nd,Tag Play,G. Gibson,Layne,Overturned,2:29,https://bit.ly/2MJlgYx
2018-06-22",SEA @ BOS,T2,Cora,An. Romine,Safe at home,Tag Play,Estabrook,Marquez,Stands,1:29,https://bit.ly/2yJMmeY
2018-06-22",CHI @ CIN,T3,Maddon,C. Gimenez,Out at 1st,Tag Play,G. Gibson,Layne,Overturned,0:43,https://bit.ly/2IrZxke
2018-06-22",NYY @ TB,B4,Cash,W. Adames,Out at 2nd,Tag Play,Hallion,Hallion,Overturned,1:16,https://bit.ly/2MihGTW
2018-06-22",ARI @ PIT,T8,Hurdle,J. Dyson,Safe at 1st,Tag Play,Cederstrom,Cederstrom,Overturned,1:14,https://bit.ly/2lyxbf9
2018-06-22",CHI @ CIN,T6,Riggleman,J. Baez,Hit by Pitch,HBP,Rehak,Layne,Stands,2:29,https://bit.ly/2KlSBar
2018-06-22",ARI @ PIT,T11,Lovullo,E. Diaz,No violation,Collision Rule,Cooper,Cederstrom,Confirmed,0:24,https://bit.ly/2MVugtA
2018-06-22",ARI @ PIT,T11,Lovullo,P. Goldschmidt,Out at home,Tag Play,Cooper,Cederstrom,Confirmed,0:24,https://bit.ly/2MVugtA
2018-06-22",TEX @ MIN,T7,Molitor,D. DeShields,Safe at 1st,Force Play,T. Gibson,Gorman,Overturned,1:17,https://bit.ly/2Ip4f2v
2018-06-22",TEX @ MIN,T7,Banister,R. Guzman,Out at 2nd,Force Play,Gorman,Gorman,Stands,1:15,https://bit.ly/2yGJtLR
2018-06-22",SD @ SF,T6,Green,C. Spangenberg,Out at 1st,Force Play,Hoberg,Davis,Overturned,0:41,https://bit.ly/2MXagqx
2018-06-22",TOR @ LAA,T7,Scioscia,R. Grichuk,Safe at 1st,Force Play,Fletcher,Diaz,Overturned,0:48,https://bit.ly/2tsS9R1
2018-06-22",TOR @ LAA,T7,Gibbons,M. Hermosillo,Catch,Catch/No Catch,Fletcher,Diaz,Overturned,0:50,https://bit.ly/2KlDugU
2018-06-22",BAL @ ATL,B13,Snitker,O. Albies,Out at 1st,Force Play,Barksdale,T. Barrett,Confirmed,0:57,https://bit.ly/2N1yRdU
2018-06-23",OAK @ CWS,B1,Renteria,Y. Moncada,Foul Ball; No HBP,HBP,Blakney,Holbrook,Overturned,1:27,https://bit.ly/2KozagQ
2018-06-23",STL @ MIL,B1,Matheny,E. Thames,Safe at 2nd,Force Play,Muchlinski,Winters,Overturned,1:25,https://bit.ly/2KlGcDl
2018-06-23",BAL @ ATL,T1,UMPIRE,J. Schoop,Foul Ball,Potential HR,T. Barrett,T. Barrett,Stands,1:12,https://bit.ly/2MihTqc
2018-06-23",CHI @ CIN,T2,UMPIRE,W. Contreras,HR; No Interference,Potential HR,Baker,Layne,Confirmed,0:44,https://bit.ly/2KlSQST
2018-06-23",PHI @ WSH,T3,Martinez,C. Santana,Safe at 1st,Force Play,Rackley,Vanover,Overturned,1:46,https://bit.ly/2tDabPY
2018-06-23",MIA @ COL,T7,Mattingly,S. Castro,Out at 1st,Force Play,Nelson,Nelson,Overturned,0:48,https://bit.ly/2KhqVGH
2018-06-23",PHI @ WSH,T7,Martinez,M. Franco,Safe at home,Tag Play,Vanover,Vanover,Stands,2:21,https://bit.ly/2K6WlAh
2018-06-23",STL @ MIL,B9,Matheny,H. Perez,Safe at 1st,Tag Play,Winters,Winters,Confirmed,0:59,https://bit.ly/2tCbsXn
2018-06-23",SEA @ BOS,B1,Servais,R. Devers,Strike; No HBP,HBP,Marquez,Marquez,Overturned,1:13,https://bit.ly/2lxGGLF
2018-06-23",ARI @ PIT,T9,Hurdle,D. Peralta,Safe at 1st,Tag Play,Blaser,Cederstrom,Overturned,0:50,https://bit.ly/2N0fsd1
2018-06-23",KC @ HOU,T8,Hinch,R. Herrera,Safe at 1st,Force Play,L. Barrett,Welke,Overturned,0:54,https://bit.ly/2KlDYne
2018-06-23",KC @ HOU,T9,Hinch,A. Mondesi,Safe at 2nd,Tag Play,Hamari,Welke,Overturned,1:12,https://bit.ly/2tE8y4z
2018-06-23",TOR @ LAA,B7,Gibbons,J. Fernandez,Safe at 2nd,Tag Play,Diaz,Diaz,Overturned,2:20,https://bit.ly/2MXbnX2
2018-06-24",CHI @ CIN,B7,Maddon,J. Votto,Safe at 2nd,Tag Play,Rehak,Layne,Stands,2:03,https://bit.ly/2K8ujoh
2018-06-24",OAK @ CWS,B5,Renteria,T. Anderson,Out at 2nd,Tag Play,Reyburn,Holbrook,Stands,1:41,https://bit.ly/2KlWL5b
2018-06-24",KC @ HOU,B4,Hinch,A. Bregman,Foul Ball; No HBP,HBP,L. Barrett,Welke,Stands,1:42,https://bit.ly/2tHxIiS
2018-06-24",KC @ HOU,T7,Yost,D. Butera,Out at 1st,Tag Play,Hamari,Welke,Overturned,1:40,https://bit.ly/2K8rROy
2018-06-24",NYY @ TB,B11,Cash,W. Adames,Out at 2nd,Tag Play,Cuzzi,Hallion,Overturned,1:08,https://bit.ly/2KkNJlT
2018-06-24",TOR @ LAA,B5,Scioscia,K. Calhoun,Out at 3rd,Tag Play,Fletcher,Diaz,Stands,1:37,https://bit.ly/2Kn5dRQ
2018-06-24",TOR @ LAA,B8,Gibbons,A. Simmons,Safe at 1st,Force Play,Diaz,Diaz,Stands,2:25,https://bit.ly/2MXKQsI
2018-06-24",PHI @ WSH,B7,Martinez,W. Difo,Out at 2nd,Force Play,Guccione,Vanover,Stands,1:53,https://bit.ly/2MqjxXd
2018-06-25",ARI @ MIA,T3,Mattingly,P. Goldschmidt,Safe at 2nd,Force Play,Bellino,Hallion,Stands,1:05,https://bit.ly/2Kt11zU
2018-06-25",PIT @ NYM,B5,UMPIRE,M. Conforto,Foul Ball,Potential HR,Culbreth,Culbreth,Confirmed,0:49,https://bit.ly/2MyUT6E
2018-06-25",SD @ TEX,T4,Green,J. Pirela,Out at 1st,Force Play,Libka,Welke,Stands,1:04,https://bit.ly/2lIxK6r
2018-06-25",CLE @ STL,B8,Matheny,H. Bader,Out at 2nd,Tag Play,Vanover,Vanover,Overturned,1:39,https://bit.ly/2MA6fr6
2018-06-26",SEA @ BAL,B2,Servais,J. Schoop,Safe at home,Tag Play,Cooper,Cederstrom,Overturned,1:12,https://bit.ly/2KxZdlZ
2018-06-26",PIT @ NYM,B5,Hurdle,G. Polanco,No Catch; Trap,Catch/No Catch,Conroy,Culbreth,Overturned,1:08,https://bit.ly/2tV3lFM
2018-06-26",MIN @ CWS,B3,Molitor,J. Abreu,Hit by Pitch,HBP,Davis,Davis,Stands,0:46,https://bit.ly/2KACLJb
2018-06-26",COL @ SF,T9,Black,T. Wolters,Out at 2nd,Force Play,Wegner,Wegner,Confirmed,0:23,https://bit.ly/2Ku73Nv
2018-06-26",COL @ SF,T9,Black,D. LeMahieu,Out at 1st,Force Play,DiMuro,Wegner,Confirmed,0:23,https://bit.ly/2Ku73Nv
2018-06-27",CIN @ ATL,B5,Riggleman,D. Santana,Hit by Pitch,HBP,Torres,Danley,Stands,0:57,https://bit.ly/2KyX89v
2018-06-27",KC @ MIL,B9,Yost,R. Braun,Safe at 1st,Force Play,Layne,Layne,Overturned,1:18,https://bit.ly/2KxinZg
2018-06-27",LAA @ BOS,B5,Cora,E. Nuñez,Out at 1st,Tag Play,Hickox,Meals,Stands,2:09,https://bit.ly/2KzsyMX
2018-06-27",OAK @ DET,B7,Melvin,J. Iglesias,Safe at 2nd,Tag Play,Little,T. Barrett,Overturned,1:55,https://bit.ly/2tMl6Xq
2018-06-28",ARI @ MIA,B2,Mattingly,B. Holaday,Out at 1st,Force Play,Hamari,Hallion,Stands,1:13,https://bit.ly/2KgsMwe
2018-06-28",MIN @ CWS,B2,Renteria,Y. Sanchez,Foul Ball,Fair/Foul,Hoberg,Davis,Stands,1:09,https://bit.ly/2tMwlQP
2018-06-28",MIN @ CWS,T10,UMPIRE,R. Grossman,Safe at 1st,Force Play,Carlson,Davis,Stands,1:16,https://bit.ly/2lHVBTG
2018-06-28",MIN @ CWS,B11,UMPIRE,T. Anderson,Out at 2nd,Tag Play,Davis,Davis,Confirmed,0:47,https://bit.ly/2MBWQiS
2018-06-28",MIN @ CWS,B13,UMPIRE,Y. Sanchez,Out at 1st,Force Play,Carlson,Davis,Confirmed,0:46,https://bit.ly/2MzzZnR
2018-06-28",HOU @ TB,B1,Hinch,K. Kiermaier,Safe at 1st,Force Play,Carapazza,Layne,Overturned,1:52,https://bit.ly/2MzSgBw
2018-06-28",WSH @ PHI,B4,Kapler,J. Alfaro,Out at 1st,Force Play,Nauert,Danley,Overturned,0:39,https://atmlb.com/2Ko9NjG
2018-06-29",MIN @ CHI,B5,Maddon,K. Schwarber,Out at home,Tag Play,Rackley,Vanover,Stands,1:59,https://bit.ly/2IO2Dzk
2018-06-29",LAA @ BAL,T6,Scioscia,A. Simmons,Out at home,Tag Play,Hamari,Hallion,Overturned,2:08,https://bit.ly/2KKmfpX
2018-06-29",ATL @ STL,T5,Snitker,R. Acuna,Out at 1st,Force Play,Segal,Meals,Confirmed,0:48,https://bit.ly/2NjluWu
2018-06-29",NYM @ MIA,T7,Mattingly,B. Nimmo,Safe at 1st,Force Play,Cooper,Cederstrom,Overturned,0:51,https://bit.ly/2KJxZZV
2018-06-29",MIL @ CIN,B9,Riggleman,K. Broxton,Catch,Catch/No Catch,Fairchild,Marquez,Confirmed,1:33,https://bit.ly/2INSS4j
2018-06-29",SF @ ARI,B6,Lovullo,C. Owings,Out at 1st,Force Play,Whitson,T. Barrett,Overturned,0:40,https://bit.ly/2KLbxm6
2018-06-29",COL @ LAD,T8,Roberts,T. Story,Safe at 2nd,Tag Play,Barksdale,Gorman,Overturned,2:20,https://bit.ly/2lQ8FXh
2018-06-29",CLE @ OAK,B8,UMPIRE,J. Lowrie,Home Run,Potential HR,Libka,Welke,Confirmed,0:40,https://bit.ly/2KHOYPa
2018-06-29",CLE @ OAK,B8,Melvin,M. Olson,Out at 1st,Force Play,Randazzo,Welke,Stands,0:59,https://bit.ly/2KFQAG2
2018-06-29",PIT @ SD,T9,Green,J. Osuna,Safe at 3rd,Tag Play,Porter,Miller,Overturned,1:22,https://bit.ly/2IOUn1T
2018-06-30",CLE @ OAK,B8,Francona,S. Piscotty,Safe at 2nd,Tag Play,Welke,Welke,Confirmed,1:32,https://bit.ly/2lOOKYB
2018-06-30",ATL @ STL,B3,Snitker,T. Pham,Safe at 1st,Tag Play,Morales,Meals,Overturned,0:41,https://bit.ly/2z6iyte
2018-06-30",BOS @ NYY,T7,UMPIRE,R. Devers,In play; Double,Potential HR,Culbreth,Culbreth,Confirmed,1:12,https://bit.ly/2KJ4E1E
2018-06-30",BOS @ NYY,T9,Cora,B. Holt,Foul Ball,Fair/Foul,Conroy,Culbreth,Confirmed,1:08,https://bit.ly/2KJasYU
2018-06-30",PIT @ SD,T9,Green,G. Polanco,Safe at 3rd,Tag Play,Hernandez,Miller,Confirmed,1:06,https://bit.ly/2Kw9GSY
