date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2016-07-27,CIN @ SF,T7,Price,Pagan,Catch,Catch/no catch,Ripperger,West,Overturned,2:25,https://t.co/RPWgXpPGOn,
2016-07-27,COL @ BAL,B3,UMPIRE,Wieters,Foul ball,Potential HR,Carapazza,Hirschbeck,Stands,1:40,https://t.co/KGjRV72Noy,
2016-07-27,CWS @ CHI,T2,Ventura,T. Frazier,Out at 1st,Tag Play,Layne,Layne,Overturned,1:10,https://t.co/7ygPaEdZS4,
2016-07-27,ARI @ MIL,B1,Hale,Gennett,Safe at 1st,Force Play,Cederstrom,Cederstrom,Overturned,1:55,https://t.co/5gdHWGehQE,
2016-07-27,COL @ BAL,B7,Weiss,Wieters,Safe at 2nd,Tag Play,Hirschbeck,Hirschbeck,Overturned,1:07,https://t.co/OcZcbc7cyv,
2016-07-27,COL @ BAL,B8,Showalter,Jones,Out at 2nd,Force Play,Hirschbeck,Hirschbeck,Confirmed,0:42,https://t.co/nWieBHkxnX,
2016-07-27,COL @ BAL,B8,Showalter,H. Kim,Out at 1st,Force Play,Carapazza,Hirschbeck,Overturned,0:41,https://t.co/nWieBHkxnX,
2016-07-27,COL @ BAL,T9,Weiss,C. Gonzalez,Out at 1st,Force Play,Carapazza,Hirschbeck,Overturned,3:07,https://t.co/yQw7d92rHj,
2016-07-28,PHI @ ATL,T1,Snitker,Ruiz,Safe at 2nd,Tag Play,Rackley,Vanover,Overturned,0:54,https://t.co/5hZGa08ZjX,
2016-07-28,PHI @ ATL,T8,Snitker,Asche,Safe at 1st,Force Play,Lentz,Vanover,Stands,1:35,https://t.co/cQh2tXGoMG,
2016-07-28,BOS @ LAA,T1,Scioscia,Pedroia,Safe at 2nd,Tag Play,West,West,Overturned,1:24,https://t.co/zURG9BgLBT,
2016-07-28,KC @ TEX,B7,Yost,Odor,Safe at 1st,Force Play,Kulpa,Meals,Overturned,1:40,https://t.co/q26AKZj1Dx,
2016-07-29,SEA @ CHI,T1,Servais,O'Malley,Out at 1st,Force Play,L. Barrett,Iassogna,Overturned,0:54,https://t.co/0iiVSXj55b,
2016-07-29,BAL @ TOR,T3,Showalter,H. Kim,Foul ball,Fair/foul,Reynolds,Reynolds,Stands,1:09,https://t.co/l1F5gILZua,
2016-07-29,CWS @ MIN,T2,Molitor,Morneau,Safe at 2nd,Force Play,Ad. Johnson,Cederstrom,Overturned,0:50,https://t.co/XxCsGsHPia,
2016-07-29,PIT @ MIL,B3,Counsell,C. Carter,Out at 1st,Force Play,Foster,Winters,Overturned,1:03,https://t.co/fzCoehFgmQ,
2016-07-29,BAL @ TOR,T7,Gibbons,P. Alvarez,Safe at 1st,Force Play,Reynolds,Reynolds,Stands,1:28,https://t.co/N8h0yH5KuK,
2016-07-29,PHI @ ATL,B7,Mackanin,C. d'Arnaud,Safe at 2nd,Tag Play,Marquez,Vanover,Overturned,1:31,https://t.co/3rkLXjIHHB,
2016-07-29,HOU @ DET,T8,Hinch,Marisnick,Out at 1st,Tag Play,Hamari,Cuzzi,Overturned,2:17,https://t.co/1ylFLvsoK2,
2016-07-29,PIT @ MIL,B7,Hurdle,Villar,Safe at 2nd,Tag Play,Winters,Winters,Stands,1:26,https://t.co/PTMIXJb2JP,
2016-07-30,SEA @ CHI,B7,Maddon,Fowler,Out at home,Tag Play,L. Barrett,Iassogna,Overturned,1:42,https://t.co/eHzKEj2X9L,
2016-07-30,SEA @ CHI,B7,Servais,Bryant,Safe at home,Tag Play,L. Barrett,Iassogna,Overturned,2:31,https://t.co/QD3gBsEvp3,
2016-07-30,SEA @ CHI,T8,Servais,G. Heredia,Out at home,Tag Play,L. Barrett,Iassogna,Confirmed,1:48,https://t.co/D9bbEijwSS,
2016-07-30,NYY @ TB,B4,Cash,Pearce,Out at 2nd,Tag Play,Eddings,Nelson,Stands,1:50,https://t.co/ZYG3auzHpz,
2016-07-30,NYY @ TB,B5,Girardi,T. Beckham,Safe at 1st,Force Play,Nelson,Nelson,Overturned,0:48,https://t.co/6a6V88br6D,
2016-07-30,NYY @ TB,B7,Girardi,Kiermaier,Safe at 2nd,Tag Play,Eddings,Nelson,Stands,2:02,https://t.co/L5CXQ8MNuV,
2016-07-30,OAK @ CLE,T5,Melvin,B. Maxwell,Out at 2nd,Tag Play,Layne,Layne,Stands,2:19,https://t.co/75BAUVO6w5,
2016-07-30,COL @ NYM,B4,Weiss,Ruggiano,Safe at 3rd,Tag Play,Guccione,Kellogg,Overturned,1:10,https://t.co/CGnvvNOdQo,
2016-07-30,HOU @ DET,B9,Hinch,J. Iglesias,Safe at 1st,Force Play,Nauert,Cuzzi,Confirmed,0:48,https://t.co/z5cv28mfXu,
2016-07-30,COL @ NYM,B9,UMPIRE,Flores,HR/No Fan Interference,Fan Interference,Guccione,Kellogg,Overturned,2:45,https://t.co/HVghOCXwz6,
2016-07-30,ARI @ LAD,T7,Hale,Gosselin,Out at 2nd,Tag Play,Blakney,Miller,Overturned,1:35,https://t.co/uR7rhv4fgH,
2016-07-30,ARI @ LAD,B9,Roberts,Van Slyke,Ball; No HBP,HBP,Miller,Miller,Stands,0:46,https://t.co/lEQYXoAz0b,
2016-07-31,CWS @ MIN,B2,Ventura,Grossman,Safe at 1st,Force Play,Whitson,Cederstrom,Overturned,1:33,https://t.co/HXIvKUfuuJ,
2016-07-31,COL @ NYM,T4,Weiss,Descalso,Out at 2nd,Tag Play,Guccione,Kellogg,Overturned,1:46,https://t.co/UROXXwEEIX,
2016-07-31,PIT @ MIL,B3,Counsell,Gennett,Out at 2nd,Force Play,Muchlinski,Winters,Confirmed,1:14,https://t.co/epoSLQQpBQ,
2016-07-31,COL @ NYM,T5,Weiss,C. Gonzalez,Out at home,Tag Play,Kellogg,Kellogg,Stands,1:47,https://t.co/5HkDQKKNhP,
2016-07-31,ARI @ LAD,B1,Roberts,Van Slyke,Out at 3rd,Force Play,Miller,Miller,Stands,1:03,http://atmlb.com/2aptFhg,
2016-07-31,CIN @ SD,T6,Price,Duvall,Out at 1st,Force Play,Estabrook,DeMuth,Overturned,0:45,https://t.co/jFZ4wQuLHK,
2016-07-31,WSH @ SF,T9,Bochy,Zimmerman,Hit by Pitch,HBP,Joyce,Joyce,Confirmed,1:27,https://t.co/T5HyXMkmbB,
2016-07-31,SEA @ CHI,B9,Servais,W. Contreras,Safe at 1st,Force Play,Fagan,Iassogna,Confirmed,0:46,https://t.co/XRN2K4XFwG,
2016-08-1,MIN @ CLE,T1,Francona,Dozier,Safe at 2nd,Tag Play,Gonzalez,Culbreth,Overturned,1:05,https://t.co/Z9oIhgsfbD,
2016-08-1,MIA @ CHI,T2,Mattingly,Dietrich,Out at 1st,Force Play,Muchlinski,Winters,Stands,3:04,https://t.co/t4kEXRttSD,
2016-08-1,MIA @ CHI,T6,Maddon,Realmuto,Safe at 1st,Force Play,Muchlinski,Winters,Overturned,1:51,https://t.co/DkNPy0eLvv,
2016-08-1,MIA @ CHI,T7,Maddon,Hechavarria,Safe at 1st,Force Play,Muchlinski,Winters,Overturned,3:31,https://t.co/xI404DSGGN,
2016-08-2,CWS @ DET,B2,Ausmus,Ty. Collins,Out at 2nd,Tag Play,O'Nora,Kellogg,Stands,2:21,https://t.co/ojIvsYKxli,
2016-08-2,KC @ TB,B3,Cash,Franklin,Out at 2nd,Tag Play,Holbrook,Davis,Confirmed,1:39,https://t.co/BgTuEpqghh,
2016-08-2,TOR @ HOU,T2,Hinch,Saunders,Safe at 1st,Force Play,Miller,Miller,Overturned,1:09,https://t.co/8abb7LGTsK,
2016-08-2,TOR @ HOU,T3,Gibbons,Donaldson,Out at 2nd,Tag Play,Tichenor,Miller,Stands,1:25,https://t.co/s0EGc7aDou,
2016-08-2,PIT @ ATL,T6,Hurdle,Polanco,Out at 1st,Force Play,Little,T. Barrett,Confirmed,1:03,https://t.co/Uok2arKFM4,
2016-08-2,TEX @ BAL,T8,Showalter,Mazara,Strike; Runner adv. to 2B,Dead Ball,Layne,Layne,Overturned,1:18,https://t.co/6TKYVLy9DN,
2016-08-2,STL @ CIN,B7,Matheny,Phillips,Safe at 1st,Tag Play,Barry,Hallion,Overturned,1:13,https://t.co/z5UHqOfzDf,
2016-08-2,WSH @ ARI,B1,Baker,Lamb,Safe at 1st,Force Play,Ripperger,West,Overturned,0:47,https://t.co/JKu5o43Xqn,
2016-08-2,MIA @ CHI,T8,Mattingly,D. Gordon,Out at 1st,Tag Play,Foster,Winters,Stands,1:32,https://t.co/GPITstcNVr,
2016-08-2,OAK @ LAA,T2,Melvin,Smolinski,Foul ball; No HBP,HBP,Whitson,Cederstrom,Overturned,0:54,https://t.co/7XFBGN1L1L,
2016-08-2,WSH @ ARI,B5,Baker,Bourn,Safe at 1st,Force Play,Ripperger,West,Overturned,1:30,https://t.co/scLqznOQAo,
2016-08-3,MIL @ SD,B1,Counsell,Myers,Out at 2nd; No violation,Slide Rule,Hoye,Joyce,Confirmed,2:44,https://t.co/oFkFB8h5Gr,
2016-08-3,KC @ TB,B3,Yost,Souza,Safe at 2nd,Tag Play,Davis,Davis,Overturned,1:02,https://t.co/5r60yKgYxy,
2016-08-3,MIN @ CLE,T3,Francona,Chisenhall,No Catch,Catch/no catch,Reynolds,Culbreth,Stands,1:48,https://t.co/MaROpuKeBn,
2016-08-3,SF @ PHI,T4,Bochy,Pagan,Out at 1st,Force Play,Iassogna,Scott,Stands,1:27,https://t.co/nxzgIU5XBm,
2016-08-3,CWS @ DET,T7,Ventura,A. Garcia,Foul ball; No HBP,HBP,Porter,Kellogg,Stands,1:12,https://t.co/UzTrb1Xzgm,
2016-08-3,STL @ CIN,B6,Matheny,Duvall,Fan Interference/Run Scores,Runner Placement,Cuzzi,Hallion,Overturned,3:30,https://t.co/8MhUPZniuQ,
2016-08-3,STL @ CIN,B6,Price,Phillips,Out at 2nd,Force Play,Hallion,Hallion,Overturned,2:01,https://t.co/Pw9jErGTRp,
2016-08-3,SF @ PHI,B8,UMPIRE,Altherr,Safe at 1st,Force Play,Iassogna,Scott,Overturned,0:51,https://t.co/52juQjWu2Y,
2016-08-3,SF @ PHI,T11,Mackanin,Pence,Out at 2nd/No Violation,Slide Rule,Scott,Scott,Confirmed,1:31,https://t.co/f4VnpgN3eR,
2016-08-3,SF @ PHI,B11,UMPIRE,Galvis,Safe at 1st,Force Play,Iassogna,Scott,Overturned,0:54,https://t.co/ensvIIAs37,
2016-08-4,CWS @ DET,T1,Ventura,T. Anderson,Foul ball; No HBP,HBP,O'Nora,Kellogg,Overturned,0:34,https://t.co/6UEFagjGti,
2016-08-4,SF @ PHI,T3,Mackanin,Pagan,Safe at 2nd,Tag Play,Davidson,Scott,Overturned,1:20,http://atmlb.com/2aZbe5H,
2016-08-4,MIN @ CLE,T8,Francona,E. Escobar,Safe at 1st,Force Play,Culbreth,Culbreth,Overturned,0:47,https://t.co/kcDotOFlZh,
2016-08-4,SF @ PHI,B7,Bochy,Altherr,Safe at 1st,Tag Play,Scott,Scott,Stands,1:27,http://atmlb.com/2aZajT7,
2016-08-4,OAK @ LAA,B3,Melvin,Pujols,Safe at 3rd,Tag Play,Cederstrom,Cederstrom,Stands,1:05,https://t.co/K4nHXJ8TeR,
2016-08-4,TEX @ BAL,B9,Banister,P. Alvarez,Safe at 1st,Force Play,Wendelstedt,Layne,Confirmed,1:05,https://t.co/nMoGLDFdfT,
2016-08-4,TOR @ HOU,T8,Gibbons,Pillar,Out at 3rd,Tag Play,Miller,Miller,Overturned,2:28,https://t.co/ldbL7eR5RI,
2016-08-5,CIN @ PIT,B5,Hurdle,B. Hamilton,Catch,Catch/no catch,Basner,Culbreth,Overturned,2:12,https://t.co/qqdCqGkLVF,
2016-08-5,TEX @ HOU,B7,Hinch,Marisnick,Out at 1st,Tag Play,Porter,T. Barrett,Overturned,1:47,https://t.co/JzWOe7EpJJ,
2016-08-5,TOR @ KC,T9,Gibbons,Barney,Out at 1st,Force Play,Gorman,Gorman,Confirmed,1:20,http://atmlb.com/2b8ZwDP,
2016-08-5,BAL @ CWS,B8,Ventura,Navarro,Out at 3rd,Tag Play,Foster,Winters,Stands,2:37,http://atmlb.com/2aHhufS,
2016-08-5,LAA @ SEA,T5,Scioscia,Pennington,Out at 2nd,Tag Play,Morales,Joyce,Stands,3:14,http://atmlb.com/2b9AWVd,
2016-08-5,PHI @ SD,B7,Mackanin,Jankowski,Safe at 2nd,Tag Play,Baker,Everitt,Overturned,1:34,http://atmlb.com/2b97Kz3,
2016-08-5,PHI @ SD,B9,Green,Blash,Out at 2nd,Force Play,Baker,Everitt,Confirmed,1:34,http://atmlb.com/2bf1W2L,
2016-08-5,PHI @ SD,B9,Green,D. Norris,Out at 1st,Force Play,Everitt,Everitt,Stands,1:34,http://atmlb.com/2bf1W2L,
2016-08-6,CHI @ OAK,B7,Maddon,Valencia,Safe at 1st,Force Play,De Jesus,DeMuth,Overturned,0:51,https://t.co/F2SYZYkwL6,
2016-08-6,SF @ WSH,B1,Bochy,T. Turner,Safe at 2nd,Tag Play,Holbrook,Davis,Overturned,1:57,https://t.co/1Jg1tx6v5p,
2016-08-6,ATL @ STL,T1,Snitker,Inciarte,Out at 2nd,Force Play,T. Gibson,Layne,Overturned,2:06,https://t.co/ArZRL0YIlI,
2016-08-6,NYM @ DET,B3,Collins,J. Iglesias,Safe at 2nd,Tag Play,Tichenor,Miller,Overturned,1:40,https://t.co/KA3dsLUCZI,
2016-08-6,MIA @ COL,B1,Mattingly,LeMahieu,Safe at 1st,Force Play,Fletcher,West,Overturned,0:53,https://t.co/7KmLsKvH7A,
2016-08-6,TEX @ HOU,T4,Banister,Mazara,Out at home,Tag Play,Porter,T. Barrett,Confirmed,1:18,https://t.co/k8A7aBsopE,
2016-08-6,TOR @ KC,T7,Gibbons,Pillar,Out at 1st,Force Play,Lentz,Gorman,Overturned,1:30,https://t.co/DRMljrFImT,
2016-08-6,BAL @ CWS,B7,Ventura,Narvaez,Foul ball,Fair/foul,Winters,Winters,Overturned,3:22,https://t.co/NHGO5k5Wqz,
2016-08-6,ATL @ STL,B8,Matheny,Pham,Out at 1st,Force Play,Scheurwater,Layne,Stands,3:12,https://t.co/bckqA0vwWx,
2016-08-6,MIA @ COL,T9,Weiss,C. Johnson,Safe at 1st,Force Play,Fletcher,West,Overturned,2:02,https://t.co/tMx8a6zlzx,
2016-08-6,LAA @ SEA,T9,Scioscia,Y. Escobar,Out at 1st,Force Play,Morales,Joyce,Stands,1:07,https://t.co/etMfuqG002,
2016-08-7,MIN @ TB,T1,Cash,Grossman,Safe at 2nd,Force Play,Hallion,Hallion,Overturned,1:35,https://t.co/WKlt0rHXRF,
2016-08-7,TOR @ KC,B5,UMPIRE,A. Escobar,HR/No Fan Interference,Potential HR,Carlson,Gorman,Confirmed,0:59,https://t.co/7ilv3yQ5PL,
2016-08-7,CLE @ NYY,T9,Francona,C. Santana,Out at 1st,Force Play,Iassogna,Scott,Confirmed,1:03,https://t.co/EybXRHUsMA,
2016-08-7,BAL @ CWS,B8,Showalter,T. Anderson,Safe at 1st,Force Play,Foster,Winters,Overturned,0:39,https://t.co/mnyRbK3u6n,
2016-08-7,CIN @ PIT,B9,Price,Mercer,Safe at 1st,Tag Play,Reynolds,Culbreth,Overturned,0:59,https://t.co/6X5iKl2NpO,
2016-08-7,MIA @ COL,B4,Mattingly,Parra,Out at 2nd/No Violation,Slide Rule,West,West,Confirmed,1:56,https://t.co/54rIZulWwH,
2016-08-7,CHI @ OAK,T7,Melvin,Szczur,Safe at 1st,Tag Play,Emmel,DeMuth,Overturned,1:17,https://t.co/8nrVZaBDXc,
2016-08-7,MIA @ COL,T6,Weiss,M. Rojas,Safe at 2nd,Tag Play,West,West,Overturned,0:58,https://t.co/wW2WHjJFPC,
2016-08-8,SF @ MIA,B1,Mattingly,D. Gordon,Out at 2nd,Tag Play,Blaser,Nelson,Overturned,2:09,https://t.co/8LuXM86gX6,
2016-08-8,CIN @ STL,T2,UMPIRE,Duvall,Foul ball,Potential HR,Little,T. Barrett,Confirmed,2:35,https://t.co/tRi1Rf5vaK,
2016-08-8,TEX @ COL,T3,Banister,Desmond,Out at 1st,Force Play,Estabrook,Emmel,Overturned,1:23,http://atmlb.com/2bm2F2i,
2016-08-8,CIN @ STL,B4,Price,Molina,Safe at 3rd,Tag Play,Hernandez,T. Barrett,Stands,2:24,https://t.co/4hFaaxHhGn,
2016-08-9,SD @ PIT,B2,Hurdle,Freese,Out at 2nd,Force Play,Cuzzi,Hallion,Overturned,1:05,https://t.co/1cjDoRWTD3,
2016-08-9,ATL @ MIL,T2,Snitker,Ad. Garcia,Foul ball; No HBP,HBP,Danley,Nauert,Confirmed,0:43,https://t.co/miUbxZ8hGR,
2016-08-9,TB @ TOR,T5,UMPIRE,T. Beckham,Foul ball,Potential HR,Vanover,Vanover,Confirmed,0:30,https://t.co/PC2lhZY485,
2016-08-9,NYY @ BOS,B5,UMPIRE,Benintendi,Home Run,Potential HR,Randazzo,Miller,Overturned,3:31,https://t.co/YCJothw1d9,
2016-08-9,SF @ MIA,B5,Bochy,D. Gordon,Safe at 1st,Tag Play,Blaser,Nelson,Overturned,1:34,https://t.co/BOnlpMpoy7,
2016-08-9,CIN @ STL,B3,Matheny,M. Carpenter,Out at 3rd,Tag Play,T. Barrett,T. Barrett,Confirmed,1:17,https://t.co/xk8mUqN97p,
2016-08-9,SD @ PIT,B5,Hurdle,Harrison,Out at 2nd,Tag Play,Cuzzi,Hallion,Overturned,1:35,https://t.co/R1HsOMxD8V,
2016-08-9,LAA @ CHI,T5,Scioscia,Choi,Out at 1st,Force Play,Wendelstedt,Layne,Overturned,0:44,https://t.co/vXMEPLeW3X,
2016-08-9,ARI @ NYM,B9,Hale,De Aza,Safe at 1st,Force Play,Hirschbeck,Hirschbeck,Overturned,0:40,https://t.co/z5Ex81mJFH,
2016-08-9,PHI @ LAD,T2,Roberts,Galvis,Safe at 2nd,Tag Play,Porter,Kellogg,Stands,2:22,https://t.co/JaFFHr7jeC,
2016-08-9,ATL @ MIL,B8,Counsell,Pina,Out at 2nd,Force Play,Fletcher,Nauert,Overturned,1:07,https://t.co/R64FpGrmAS,
2016-08-9,ATL @ MIL,B8,UMPIRE,Pina,No Interference,Slide Rule,Fletcher,Nauert,Confirmed,0:58,https://t.co/R64FpGrmAS,
2016-08-9,SD @ PIT,B8,Green,Harrison,Safe at 2nd,Force Play,Cuzzi,Hallion,Confirmed,1:36,https://t.co/6Aj17Vgz38,
2016-08-10,CIN @ STL,T3,Price,DeSclafani,Out at 2nd,Force Play,T. Barrett,T. Barrett,Stands,2:09,https://t.co/3nGR15pXk7,
2016-08-10,SD @ PIT,T7,Hurdle,Schimpf,Safe at home,Tag Play,Hallion,Hallion,Stands,2:29,https://t.co/PjWRKsBhf9,
2016-08-10,BAL @ OAK,T1,Melvin,A. Jones,Safe at home,Tag Play,Fairchild,Joyce,Overturned,1:18,https://t.co/HrCTJkKcRP,
2016-08-10,CWS @ KC,T7,Ventura,Narvaez,Out at HP; no violation,Collisions at HP,Hoberg,Everitt,Stands,4:18,https://t.co/Ik8RImfNPC,
2016-08-10,NYY @ BOS,B7,UMPIRE,Benintendi,Count Check,Record Keeping,Knight,Miller,Record Keeping,2:55,https://t.co/AuCCSAz2oF,
2016-08-10,DET @ SEA,T4,Ausmus,Kinsler,Out at 2nd,Tag Play,Cooper,Cederstrom,Overturned,3:15,https://t.co/2g0OaUjmLP,
2016-08-11,ATL @ MIL,B3,Snitker,Villar,Safe at 2nd,Tag Play,Danley,Danley,Overturned,1:16,https://t.co/Rx25icDciY,
2016-08-11,COL @ TEX,T7,Banister,Adames,Safe at 1st,Force Play,Emmel,Emmel,Confirmed,0:50,https://t.co/VPg8CYcngV,
2016-08-11,BAL @ OAK,B9,Melvin,Eibner,Out at 3rd,Tag Play,Fairchild,Joyce,Overturned,2:11,https://t.co/XRQU6Tvix9,
2016-08-11,CWS @ KC,B6,Yost,Dyson,Out at 2nd,Tag Play,Timmons,Everitt,Overturned,1:24,https://t.co/efzRDrTsh0,
2016-08-11,STL @ CHI,B10,Matheny,Bryant,Safe at 1st,Force Play,Conroy,Meals,Stands,1:43,https://t.co/sTwfsPTYym,
2016-08-12,CWS @ MIA,T2,Mattingly,Eaton,Touched 2nd,Touching a Base,T. Gibson,Layne,Confirmed,2:31,http://atmlb.com/2bzIl1w,
2016-08-12,ARI @ BOS,B5,Hale,Hill,Safe at 1st,Force Play,T. Barrett,T. Barrett,Overturned,0:57,https://t.co/5TgcHLjhHI,
2016-08-12,CWS @ MIA,B5,Ventura,D. Gordon,Safe at 1st,Force Play,Barry,Layne,Overturned,1:14,https://t.co/VUFS3CYn5H,
2016-08-12,COL @ PHI,B5,Weiss,Altherr,Safe at 2nd,Force Play,Ad. Johnson,Cederstrom,Stands,2:48,https://t.co/T0J6fEu9sV,
2016-08-12,TB @ NYY,T6,Cash,Mahtook,Out at 1st,Force Play,Carapazza,Hirschbeck,Overturned,1:00,https://t.co/FwA4ILKwxJ,
2016-08-12,PIT @ LAD,T1,Hurdle,Harrison,Out at 1st,Force Play,Joyce,Joyce,Overturned,0:55,https://t.co/rzWZ2QYjr9,
2016-08-12,PIT @ LAD,B2,Hurdle,Pederson,Safe at home,Tag Play,Hudson,Joyce,Stands,1:09,https://t.co/AfkhfL7x0V,
2016-08-12,TB @ NYY,T9,Girardi,Dickerson,Safe at 1st,Force Play,Carapazza,Hirschbeck,Overturned,1:25,https://t.co/bfTb6vNX2T,
2016-08-12,DET @ TEX,B1,Ausmus,Desmond,Safe at 1st,Force Play,Hallion,Hallion,Stands,1:41,https://t.co/ZdPGulExLK,
2016-08-12,DET @ TEX,T8,Banister,J.D. Martinez,Safe at 2nd,Force Play,Knight,Hallion,Overturned,1:24,https://t.co/7TGZiXEGw0,
2016-08-13,HOU @ TOR,T2,Gibbons,T. Kemp,Fair ball; double,Fair/foul,Nelson,Nelson,Overturned,0:55,https://t.co/odBkIMrd5h,
2016-08-13,PIT @ LAD,B3,Roberts,A. Gonzalez,Out at 2nd,Force Play,Morales,Joyce,Overturned,2:30,https://t.co/yNJxdP9Ql4,
2016-08-13,PIT @ LAD,B5,Roberts,H. Kendrick,Out at home,Tag Play,Joyce,Joyce,Overturned,2:36,https://t.co/KkcC92Ccu2,
2016-08-13,CIN @ MIL,B1,Counsell,Villar,Out at 3rd,Tag Play,Miller,Miller,Stands,1:56,https://t.co/mNL05DqAMq,
2016-08-13,CWS @ MIA,B3,Mattingly,Realmuto,Out at 2nd,Tag Play,Wendelstedt,Layne,Overturned,2:21,https://t.co/BUmUduQbiq,
2016-08-13,CIN @ MIL,B4,Price,Gennett,Safe at home,Tag Play,Tichenor,Miller,Overturned,1:54,https://t.co/hHNY2UCGxv,
2016-08-13,CWS @ MIA,T6,Ventura,T. Anderson,Out at home,Force Play,Barry,Layne,Overturned,0:56,https://t.co/kBIdLW5dmc,
2016-08-13,DET @ TEX,T7,Ausmus,Aviles,Out at 1st,Tag Play,Knight,Hallion,Stands,1:31,https://t.co/NEcGJDjG67,
2016-08-13,ATL @ WSH,T9,Snitker,Aybar,Out at 3rd,Tag Play,Baker,Everitt,Stands,1:33,https://t.co/X9fThwcND2,
2016-08-13,BAL @ SF,T6,UMPIRE,A. Jones,No HBP; Out at 1st,Rules Check,O'Nora,Kellogg,Rules Check,1:15,http://atmlb.com/2bcFoit,
2016-08-14,SD @ NYM,T1,Green,Jankowski,Out at 3rd,Tag Play,Estabrook,Emmel,Stands,1:12,https://t.co/qaWAD7YkF5,
2016-08-14,COL @ PHI,T1,Mackanin,Blackmon,Safe at 2nd,Tag Play,Cederstrom,Cederstrom,Overturned,1:33,https://t.co/DyURPvyRUc,
2016-08-14,ARI @ BOS,B2,UMPIRE,Betts,HR/No Fan Interference,Potential HR,T. Barrett,T. Barrett,Confirmed,1:27,https://t.co/x85XCu6o8V,
2016-08-14,HOU @ TOR,B3,Hinch,Encarnacion,Hit by Pitch,HBP,Diaz,Nelson,Stands,1:24,http://atmlb.com/2bvoH5O,
2016-08-14,KC @ MIN,B1,Yost,Dozier,Safe at 1st,Force Play,Fletcher,Danley,Overturned,0:50,https://t.co/MG5WScYotJ,
2016-08-14,ATL @ WSH,T3,Baker,Inciarte,Safe at 2nd,Tag Play,Baker,Everitt,Stands,1:43,https://t.co/2P3PaqnSXq,
2016-08-14,COL @ PHI,T3,Weiss,Blackmon,Out at 2nd,Tag Play,Cederstrom,Cederstrom,Overturned,2:11,https://t.co/RaANhABxwR,
2016-08-14,TB @ NYY,B5,Girardi,Gregorius,Out; Fan Interference,Fan Interference,Carapazza,Hirschbeck,Stands,1:32,https://t.co/qTfKdRopns,
2016-08-14,HOU @ TOR,B6,Gibbons,M. Upton,Out at 2nd,Tag Play,Nelson,Nelson,Confirmed,0:45,https://t.co/bF7UfBQ8lc,
2016-08-14,CWS @ MIA,B7,Ventura,Hechavarria,Safe at 1st,Force Play,Wendelstedt,Layne,Stands,1:06,https://t.co/FFbcVw8lOc,
2016-08-14,CWS @ MIA,B7,UMPIRE,I. Suzuki,Hit by Pitch,HBP,T. Gibson,Layne,Stands,0:44,https://t.co/bK9Dkt1tpT,
2016-08-14,CWS @ MIA,T9,UMPIRE,C. Sanchez,Out at HP; no violation,Collisions at HP,T. Gibson,Layne,Confirmed,0:27,https://t.co/39N2hS0vuu,
2016-08-14,LAA @ CLE,B5,Scioscia,Lindor,Safe at 2nd,Force Play,Vanover,Vanover,Confirmed,1:13,https://t.co/tlgUA1e6al,
2016-08-14,SEA @ OAK,T3,Melvin,Cano,Safe at 2nd,Force Play,Foster,Wegner,Overturned,1:27,https://t.co/zKaZydd9kf,
2016-08-14,SEA @ OAK,T4,Servais,D. Lee,Out at 2nd,Force Play,Foster,Wegner,Overturned,3:47,https://t.co/PXUJ4ofX2z,
2016-08-14,PIT @ LAD,T5,Roberts,S. Rodriguez,Safe at 2nd,Tag Play,Hudson,Joyce,Overturned,1:09,https://t.co/nQeZeOTH10,
2016-08-14,STL @ CHI,B7,Matheny,Heyward,Safe at 1st,Force Play,Kulpa,Meals,Stands,3:19,https://t.co/HuMeAuVQeV,
2016-08-15,BOS @ CLE,B4,Francona,J. Ramirez,Out at 3rd,Tag Play,Ad. Johnson,Cederstrom,Confirmed,4:43,https://t.co/pL4JdZQ1JV,
2016-08-15,KC @ DET,T2,Yost,A. Escobar,Out at 1st,Force Play,Scott,Scott,Overturned,0:38,https://t.co/IetBbi2sHA,
2016-08-15,KC @ DET,T7,Ausmus,L. Cain,Safe at 1st,Tag Play,Scott,Scott,Overturned,0:51,https://t.co/MmNtRZCOQ7,
2016-08-15,SD @ TB,T9,Cash,Myers,Safe at 2nd,Tag Play,Culbreth,Culbreth,Overturned,1:13,https://t.co/738LhhmSt4,
2016-08-15,PIT @ SF,T7,Hurdle,S. Marte,Runners at 2nd & 3rd,Runner Placement,Winters,Winters,Confirmed,1:36,https://t.co/HwsP7Oi4FZ,
2016-08-16,MIL @ CHI,B8,Counsell,Zobrist,Safe at home,Tag Play,Torres,Davis,Stands,2:25,https://t.co/mCnOuT43ml,
2016-08-16,KC @ DET,B6,Yost,Kinsler,Safe at 1st,Tag Play,L. Barrett,Scott,Overturned,1:22,http://atmlb.com/2b7vBvr,
2016-08-16,CWS @ CLE,T7,Francona,Narvaez,Safe at 1st,Force Play,Wolf,Cederstrom,Overturned,1:28,http://atmlb.com/2bBzFDZ,
2016-08-16,WSH @ COL,T3,Weiss,Harper,Safe at 1st,Force Play,Fagan,Gorman,Overturned,0:59,http://atmlb.com/2b2JXea,
2016-08-16,MIL @ CHI,B5,Maddon,Szczur,Out at home,Tag Play,Holbrook,Davis,Stands,4:09,http://atmlb.com/2bgKtJF,
