date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video
2015-10-3,CIN @ PIT,T8,Price,B. Phillips,Out at 1st,Tag Play,T. Welke,T. Welke,Confirmed,1:26,http://t.co/4vfIPA9S5q
2015-10-3,HOU @ ARI,T8,Hale,Altuve,HBP,Hit By Pitch,Nelson,Nelson,Stands,2:01,http://atmlb.com/1Lc238a
2015-10-4,"STL @ ATL, G1",T5,Gonzalez,Grichuk,HBP,Hit By Pitch,Porter,O'Nora,Confirmed,1:03,http://t.co/bJ5xUa19J3
2015-10-4,KC @ MIN,B3,Molitor,Rios,Catch,Catch/no catch,Carapazza,Vanover,Overturned,2:01,http://t.co/7CVL6XxFVk
2015-10-4,NYY @ BAL,B4,Showalter,Parra,Out at 2nd,Tag Play,Foster,Wegner,Stands,2:13,http://t.co/pvUvJg2MJ4
2015-10-4,"STL @ ATL, G2",B4,Gonzalez,T. Cunningham,Out at 1st,Force Play,O'Nora,Kellogg,Stands,3:00,http://t.co/2ZPEB8g3NQ
2015-10-4,CIN @ PIT,T6,Price,B. Phillips,Out at 2nd,Tag Play,Timmons,T. Welke,Confirmed,0:53,http://t.co/OHc4aKzlaD
2015-10-4,COL @ SF,B8,Weiss,M. Williamson,Safe at 1st,Force Play,Fletcher,Meals,Overturned,0:53,http://t.co/B8v90DuEpD
2015-10-4,WSH @ NYM,T9,Collins,B. Harper,Safe at 2nd,Tag Play,Cuzzi,Davis,Stands,2:37,http://t.co/FQjA41UVKl
2015-10-4,HOU @ ARI,B7,Hinch,Lamb,Safe at 1st,Force Play,Guccione,Nelson,Overturned,2:44,http://t.co/VWBlBBk0JE
2015-10-4,COL @ SF,T9,Bochy,Ynoa,Safe at 1st,Force Play,Fletcher,Meals,Overturned,0:34,http://t.co/FxFbzv73db
