date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video,
2017-06-11,DET @ BOS,B1,Farrell,H. Ramirez,Out at 2nd,Tag Play,Fairchild,Marquez,Stands,2:37,https://t.co/82XTUjietV,
2017-06-11,DET @ BOS,B9,UMPIRE,M. Moreland,Out at 1st,Force Play,Welke,Marquez,Overturned,0:58,https://t.co/ZW3kJSwTcX,
2017-06-12,TEX @ HOU,T2,UMPIRE,J. Gallo,In play; out at HP,Rules Check,Bucknor,Culbreth,Rules Check,2:00,https://t.co/X4woV2Jgt0,
2017-06-12,TEX @ HOU,T2,UMPIRE,J. Gallo,In play; out at HP,Potential HR,Carlson,Culbreth,Confirmed,0:48,https://t.co/X4woV2Jgt0,
2017-06-12,PHI @ BOS,T4,Mackanin,D. Nava,Out at 2nd,Tag Play,Reynolds,Reynolds,Stands,2:06,https://t.co/dFqEba39VP,
2017-06-12,CHI @ NYM,T7,Collins,J. Baez,Safe at 1st,Force Play,Wegner,Winters,Overturned,1:20,https://t.co/qPtkEpPeCq,
2017-06-12,PHI @ BOS,T9,UMPIRE,H. Kendrick,Out at 2nd,Tag Play,Reynolds,Reynolds,Stands,1:42,https://t.co/XGjOrTTSTu,
2017-06-12,TEX @ HOU,T8,Banister,S. Choo,Out at 2nd,Tag Play,Gonzalez,Culbreth,Overturned,1:48,https://t.co/040YrSmmPR,
2017-06-12,TEX @ HOU,B8,Banister,N. Aoki,Hit by Pitch,HBP,Bucknor,Culbreth,Stands,1:24,https://t.co/ofekJVZXiu,
2017-06-12,SEA @ MIN,T9,UMPIRE,N. Cruz,In play; Double,Potential HR,Holbrook,Holbrook,Confirmed,1:44,https://t.co/XsKugUqxd6,
2017-06-12,BAL @ CWS,T9,Showalter,J. Schoop,Out at 2nd,Tag Play,Wolcott,Emmel,Stands,2:35,https://t.co/2gkw6EXvxi,
2017-06-12,CIN @ SD,T9,Price,S. Schebler,No Hit by Pitch,HBP,Whitson,Barksdale,Stands,1:35,https://t.co/P1QfixTA7M,
2017-06-13,SEA @ MIN,B8,UMPIRE,C. Gimenez,In play; Double,Potential HR,Reyburn,Holbrook,Confirmed,1:58,https://t.co/2DiSArygFq,
2017-06-14,CIN @ SD,B2,Green,T. Barnhart,No violation,Collision Rule,T. Barrett,T. Barrett,Confirmed,1:18,https://t.co/Sc0H9X7AIS,
2017-06-14,CIN @ SD,B2,Green,E. Aybar,Out at home,Tag Play,T. Barrett,T. Barrett,Stands,1:19,https://t.co/Sc0H9X7AIS,
2017-06-14,COL @ PIT,T2,UMPIRE,I. Desmond,HR; No Interference,Potential HR,Meals,Meals,Confirmed,1:20,https://t.co/VolitbKwdA,
2017-06-14,MIL @ STL,T1,Counsell,H. Perez,Out at 1st,Force Play,Blaser,Diaz,Overturned,0:56,https://t.co/MyfW6cGyFF,
2017-06-14,CHI @ NYM,B5,Collins,T. Rivera,Out at 1st,Force Play,Muchlinski,Winters,Overturned,1:38,https://t.co/vYJmfGc0E5,
2017-06-14,BOS @ PHI,T5,Mackanin,J. Bradley,Safe at 1st,Force Play,Wolf,Reynolds,Overturned,1:28,https://t.co/myKMSL7rXb,
2017-06-14,LAD @ CLE,B3,Roberts,B. Zimmer,Safe at 1st,Force Play,Guccione,Nauert,Overturned,0:53,https://t.co/XYqC86MpvB,
2017-06-14,TB @ TOR,B6,Gibbons,R. Goins,Out at 1st,Force Play,Gorman,Gorman,Confirmed,1:13,https://t.co/FBMNKpCCYR,
2017-06-14,BOS @ PHI,B8,Farrell,T. Joseph,Safe at 2nd,Force Play,L. Barrett,Reynolds,Overturned,1:26,https://t.co/reiIIZVsZN,
2017-06-14,COL @ PIT,T9,Black,C. Blackmon,Foul ball,Fair/Foul,May,Meals,Stands,2:11,https://t.co/yBfRtKwFXt,
2017-06-14,LAD @ CLE,T8,Roberts,C. Bellinger,Out at 2nd,Force Play,Torres,Nauert,Overturned,0:59,https://t.co/7wC8MtCoAA,
2017-06-14,NYY @ LAA,T9,Girardi,K. Calhoun,Catch,Catch/No Catch,Randazzo,Davis,Overturned,1:25,https://t.co/WL3BnTO4J6,
2017-06-15,LAD @ CLE,B2,Francona,J. Ramirez,Out at 3rd,Tag Play,Hoye,Nauert,Confirmed,0:48,https://t.co/G3vnd7Qw6z,
2017-06-15,WSH @ NYM,T3,Baker,B. Harper,Out at home,Tag Play,Gorman,Gorman,Confirmed,0:40,http://atmlb.com/2rESWuD,
2017-06-15,KC @ LAA,B5,UMPIRE,D. Espinosa,Home Run,Potential HR,Gonzalez,Culbreth,Overturned,0:29,https://t.co/L5fPdN8UpS,
2017-06-15,SF @ COL,T9,Bochy,D. Span,Out at home,Tag Play,Cooper,Cederstrom,Stands,1:32,https://t.co/n49sg30A1y,
2017-06-16,CHI @ PIT,T1,UMPIRE,A. Rizzo,Foul,Potential HR,Fagan,Kellogg,Stands,0:28,https://t.co/fXiTOnuJMY,
2017-06-16,CHI @ PIT,B2,Maddon,A. McCutchen,Safe at 1st,Tag Play,Fagan,Kellogg,Overturned,0:28,https://t.co/wm4tsCfIMV,
2017-06-16,TB @ DET,T4,Cash,J. McCann,No violation,Collision Rule,Hickox,Meals,Confirmed,1:00,https://t.co/YF8NEh5Sun,
2017-06-16,TB @ DET,T4,Cash,M. Smith,Out at home,Tag Play,Hickox,Meals,Confirmed,1:01,https://t.co/YF8NEh5Sun,
2017-06-16,BOS @ HOU,T1,Hinch,D. Pedroia,Safe at 2nd,Tag Play,G. Gibson,Holbrook,Confirmed,1:55,https://t.co/CgCa40khzx,
2017-06-16,CHI @ PIT,B4,UMPIRE,G. Polanco,Foul ball,Potential HR,Fagan,Kellogg,Confirmed,0:30,https://t.co/vHM7nWXLL4,
2017-06-16,SF @ COL,T5,Black,N. Hundley,Safe at 1st,Force Play,Morales,Cederstrom,Stands,2:15,https://t.co/4EEiGU4rlR,
2017-06-16,NYY @ OAK,B2,Girardi,M. Chapman,Safe at 1st,Force Play,Barksdale,T. Barrett,Overturned,1:14,https://t.co/ioPNnTdKEQ,
2017-06-16,SEA @ TEX,B7,Banister,D. DeShields,Out at 1st,Force Play,West,West,Overturned,1:29,https://t.co/8CY81JzUUn,
2017-06-16,NYY @ OAK,T5,Melvin,M. Williams,Safe at 2nd,Tag Play,T. Barrett,T. Barrett,Stands,3:19,https://t.co/N8OpVMl4Gm,
2017-06-16,SEA @ TEX,T9,Banister,J. Dyson,Safe at 1st,Force Play,West,West,Overturned,2:23,https://t.co/GjUw5raUxa,
2017-06-16,NYY @ OAK,B8,Girardi,R. Davis,Safe at 1st,Force Play,Barksdale,T. Barrett,Overturned,1:15,https://t.co/K9ATzwu5X1,
Sat. June 17,MIA @ ATL,T6,Snitker,T. Moore,Safe at 2nd,Tag Play,Blaser,Diaz,Confirmed,1:00,https://t.co/DmGf6gxfmu,
Sat. June 17,LAD @ CIN,B7,Roberts,J. Votto,In play; Triple,Stadium Boundary,Reynolds,Reynolds,Overturned,0:37,https://t.co/mcnLRIdVnE,
Sat. June 17,TB @ DET,B9,Cash,J. Iglesias,Safe at 1st,Force Play,Conroy,Meals,Overturned,1:02,https://t.co/yPUAjD3NmA,
Sat. June 17,LAD @ CIN,B9,Price,Z. Cozart,Out at 1st,Force Play,Reynolds,Reynolds,Stands,2:20,https://t.co/PZCeDCyXJE,
Sat. June 17,SD @ MIL,B11,Counsell,H. Perez,Foul ball,Fair/Foul,Wolcott,Emmel,Stands,1:45,https://t.co/w71bHiA4UK,
Sat. June 17,CHI @ PIT,T1,Hurdle,I. Happ,Safe at 1st,Force Play,Timmons,Kellogg,Overturned,0:51,http://atmlb.com/2rJCSN9,
Sat. June 17,CLE @ MIN (G2),B3,Molitor,B. Buxton,Out at 2nd,Tag Play,Estabrook,Layne,Overturned,2:26,https://t.co/NqQvEHH8ms,
Sat. June 17,KC @ LAA,T6,Yost,D. Butera,Out at 2nd,Force Play,Culbreth,Culbreth,Overturned,1:41,https://t.co/UlgttvermJ,
2017-06-18,SD @ MIL,T1,Counsell,A. Cordoba,Safe at 1st,Force Play,De Jesus,Emmel,Overturned,2:07,https://t.co/ILiXpGy30M,
2017-06-18,SF @ COL,T1,Black,B. Crawford,Safe at 2nd,Force Play,Cederstrom,Cederstrom,Overturned,1:23,https://t.co/p6DXvRjMSF,
2017-06-18,CWS @ TOR,B7,Gibbons,K. Pillar,Out at 1st,Force Play,Additon,Winters,Confirmed,0:42,http://atmlb.com/2rO12Bc,
2017-06-18,ARI @ PHI,B6,Lovullo,F. Galvis,Safe at home,Tag Play,Hoye,Nauert,Overturned,1:36,https://t.co/WFjSOxnPMQ,
2017-06-18,ARI @ PHI,B6,Mackanin,C. Herrmann,No violation,Collision Rule,Hoye,Nauert,Confirmed,1:35,https://t.co/WFjSOxnPMQ,
2017-06-18,KC @ LAA,B1,UMPIRE,K. Calhoun,In play; Double,Potential HR,Culbreth,Culbreth,Confirmed,2:02,https://t.co/rdLC5Pds4l,
2017-06-18,SD @ MIL,T7,Counsell,C. Spangenberg,Safe at 1st,Force Play,De Jesus,Emmel,Stands,2:30,https://t.co/XHzuz6YKaX,
2017-06-18,SEA @ TEX,T3,Banister,K. Seager,In play,Stadium Boundary,Fletcher,West,Overturned,1:37,https://t.co/qrpX6n68jS,
2017-06-18,SEA @ TEX,T6,Servais,J. Dyson,Out at 2nd,Tag Play,Porter,West,Stands,0:46,https://t.co/OY8tPeZTDz,
2017-06-18,CLE @ MIN,B9,Molitor,E. Rosario,Out at 1st,Force Play,Estabrook,Layne,Stands,2:03,https://t.co/jB5h74oZDH,
2017-06-18,NYY @ OAK,T4,UMPIRE,D. Gregorius,Home Run,Potential HR,Tumpane,T. Barrett,Confirmed,1:33,https://t.co/yclSBnIgSW,
2017-06-18,NYY @ OAK,B4,Melvin,J. Brugman,Out at 2nd,Tag Play,Whitson,T. Barrett,Confirmed,1:14,https://t.co/N2NdQ1PA38,
2017-06-18,SEA @ TEX,T8,Banister,J. Dyson,Safe at 1st,Force Play,Fletcher,West,Overturned,0:43,https://t.co/VGuhPPzHjp,
2017-06-18,BOS @ HOU,B8,Hinch,J. Altuve,Out at home,Tag Play,G. Gibson,Holbrook,Confirmed,1:23,https://t.co/g8oHM3KrEd,
2017-06-19,TOR @ TEX,T1,Banister,J. Donaldson,Safe at 1st,Tag Play,Reyburn,Holbrook,Overturned,1:19,https://t.co/mA2lPvlaRV,
2017-06-19,SF @ ATL,T2,Bochy,B. Belt,Out at 2nd,Tag Play,Wolcott,Emmel,Stands,2:36,https://t.co/2IYKQMxx9f,
2017-06-19,CIN @ TB,T6,Cash,B. Hamilton,Safe at 1st,Tag Play,Cuzzi,Hallion,Stands,1:39,https://t.co/7eTA4BADzA,
2017-06-19,BOS @ KC,T3,Yost,X. Bogaerts,Safe at 1st,Tag Play,Cederstrom,Cederstrom,Stands,3:13,https://t.co/YMBqSDkvJs,
2017-06-19,WSH @ MIA,B5,Baker,C. Yelich,Safe at 3rd,Tag Play,Nauert,DeMuth,Overturned,1:41,https://t.co/QGC4hZzkHP,
2017-06-19,TOR @ TEX,T4,Banister,K. Morales,Safe at 2nd,Tag Play,Livensparger,Holbrook,Stands,2:36,https://t.co/3sT7MDHKB5,
2017-06-19,HOU @ OAK,T1,Hinch,K. Davis,Catch,Catch/No Catch,Everitt,Everitt,Overturned,1:55,https://t.co/NWUHumfZ1F,
2017-06-20,CIN @ TB,T4,Cash,J. Peraza,Safe at 1st,Force Play,Carapazza,Hallion,Stands,1:53,https://t.co/U3423xYNBY,
2017-06-20,SF @ ATL,T8,Bochy,H. Pence,Out at 2nd,Force Play,Wolcott,Emmel,Overturned,1:21,https://t.co/0GV4nfp9Cx,
2017-06-20,PIT @ MIL,B6,Hurdle,O. Arcia,Safe at 1st,Force Play,Layne,Layne,Stands,2:10,https://t.co/91Px2cAycD,
2017-06-20,PIT @ MIL,B6,Counsell,K. Broxton,Out at 3rd,Tag Play,Estabrook,Layne,Confirmed,1:19,https://t.co/RmB1PmpFZH,
2017-06-20,TOR @ TEX,T7,UMPIRE,S. Pearce,Foul ball,Potential HR,G. Gibson,Holbrook,Confirmed,0:37,https://t.co/a5jJ0W2zXQ,
2017-06-20,SD @ CHI,B8,Maddon,A. Almora,Out at 3rd,Tag Play,Nelson,Nelson,Stands,1:20,https://t.co/AIRA3RWU6W,
2017-06-20,DET @ SEA,B3,Servais,M. Haniger,Out at 2nd,Tag Play,Gonzalez,Culbreth,Stands,2:26,https://t.co/uX88J23Abg,
2017-06-20,DET @ SEA,B9,UMPIRE,G. Heredia,Safe at 1st,Rules Check,Carlson,Culbreth,Rules Check,1:47,http://atmlb.com/2tXTFZi,
2017-06-21,CIN @ TB,B5,UMPIRE,S. Souza,In play; Double,Potential HR,Cuzzi,Hallion,Stands,1:12,https://t.co/9OkNwW0Zib,
2017-06-21,PIT @ MIL,T3,Counsell,J. Harrison,Safe at 3rd,Tag Play,Hudson,Layne,Overturned,1:50,https://t.co/l1CyLPsgxl,
2017-06-21,TOR @ TEX,B6,Banister,D. DeShields,Out at 1st,Tag Play,Livensparger,Holbrook,Overturned,2:45,https://t.co/voKjKlorxp,
2017-06-21,SF @ ATL,B7,UMPIRE,T. Flowers,In play; single,Potential HR,Emmel,Emmel,Overturned,1:13,https://t.co/xiD69rTeQd,
2017-06-21,CWS @ MIN,T9,Renteria,M. Davidson,Out at 1st,Force Play,Meals,Meals,Confirmed,0:37,https://t.co/awuGtrdJ8b,
2017-06-22,PIT @ MIL,B7,UMPIRE,T. Shaw,In play,Potential HR,Layne,Layne,Stands,2:53,https://t.co/Oz3A500RIm,
2017-06-22,PIT @ MIL,T8,Hurdle,A. Frazier,Out at home,Tag Play,Bellino,Layne,Stands,2:17,https://t.co/UJCDS1rRFK,
2017-06-22,CWS @ MIN,T1,Molitor,T. Anderson,Safe at 2nd,Force Play,May,Meals,Overturned,1:08,https://t.co/ENlsRJNzZD,
2017-06-22,CLE @ BAL,B1,Francona,M. Machado,Safe at 1st,Tag Play,Miller,Miller,Stands,1:32,http://atmlb.com/2tDApAV,
2017-06-22,CHI @ MIA,T5,Maddon,I. Happ,Out at 2nd,Tag Play,Cuzzi,Hallion,Overturned,1:17,https://t.co/ITceL7XM3Y,
2017-06-23,BAL @ TB,B1,Showalter,S. Peterson,Safe at 1st,Force Play,Torres,DeMuth,Overturned,0:39,https://t.co/Ow7R9r1IZr,
2017-06-23,MIL @ ATL,B1,Snitker,M. Adams,Out at 2nd,Force Play,Hickox,Meals,Overturned,0:48,https://t.co/mQGXbrlkDg,
2017-06-23,BAL @ TB,B5,Cash,D. Norris,Out at 1st,Force Play,Torres,DeMuth,Overturned,0:33,https://t.co/2iQFgL8fdQ,
2017-06-23,LAA @ BOS,B5,Farrell,X. Bogaerts,Violation; Out at 2B,Slide Rule,Hamari,Miller,Confirmed,2:05,https://t.co/6i4FM8DzCy,
2017-06-23,OAK @ CWS,B5,Renteria,Y. Sanchez,Out at 2nd,Tag Play,Holbrook,Holbrook,Stands,2:15,https://t.co/Go8bJ2UD5A,
2017-06-23,MIN @ CLE,B8,Francona,C. Santana,Out at 1st,Force Play,Vanover,Vanover,Overturned,1:06,https://t.co/R8w46FfWYq,
2017-06-23,LAA @ BOS,B8,Scioscia,J. Bradley,Safe at home,Tag Play,Miller,Miller,Confirmed,1:21,https://t.co/MECuHFn04t,
2017-06-23,DET @ SD,T9,Green,J. Upton,Safe at 1st,Force Play,Baker,Everitt,Overturned,1:19,https://t.co/1e2WLD9nMC,
2017-06-23,NYM @ SF,T9,UMPIRE,L. Duda,In play; Double,Potential HR,Woodring,Layne,Stands,2:18,https://t.co/fXOvoAN1RQ,
2017-06-24,TOR @ KC,B3,Gibbons,A. Escobar,Safe at home,Tag Play,West,West,Stands,2:24,https://t.co/vwM6ld0sm7,
2017-06-24,OAK @ CWS,T7,Renteria,A. Rosales,Safe at 1st,Force Play,Holbrook,Holbrook,Stands,1:56,https://t.co/LPfWWQmXuU,
2017-06-24,OAK @ CWS,T7,Melvin,R. Healy,Out at 1st,Force Play,Holbrook,Holbrook,Overturned,0:48,https://t.co/AXC1A4vA6X,
2017-06-24,CHI @ MIA,B6,Mattingly,D. Gordon,Out at 3rd,Tag Play,Hallion,Hallion,Confirmed,0:59,https://t.co/HGDdIbp1sc,
2017-06-24,MIL @ ATL,B7,Counsell,J. Peterson,Safe at 1st,Force Play,Hickox,Meals,Stands,0:44,https://t.co/Bjt6n8N6LE,
2017-06-24,CIN @ WSH,T8,Price,D. Mesoraco,Out at 1st,Force Play,O'Nora,Emmel,Overturned,0:41,https://t.co/wTAiOt7Q36,
2017-06-24,NYM @ SF,B9,Bochy,B. Belt,Out at 1st,Force Play,Woodring,Layne,Overturned,0:38,https://t.co/idtcKr9Nof,
2017-06-24,PIT @ STL,B9,Hurdle,P. DeJong,Safe at 2nd,Tag Play,Porter,Nelson,Overturned,1:47,https://t.co/D46SGN0l5y,
2017-06-24,COL @ LAD,B6,UMPIRE,C. Utley,In play; Double,Potential HR,Carlson,Culbreth,Confirmed,1:10,https://t.co/IC3hnu6WMk,
2017-06-24,PHI @ ARI,B7,Mackanin,C. Herrmann,Double; No Interference,Fan Interference,Livensparger,Cederstrom,Confirmed,2:14,http://atmlb.com/2tf2Ecl,
2017-06-25,LAA @ BOS,T2,Scioscia,D. Espinosa,Out at 1st,Force Play,Bellino,Miller,Overturned,1:46,https://t.co/Tp8XoA0CvU,
2017-06-25,MIL @ ATL,B2,Counsell,M. Adams,Safe at 2nd,Tag Play,Conroy,Meals,Overturned,0:59,https://t.co/kb0APXVyDd,
2017-06-25,MIN @ CLE,B8,Molitor,L. Chisenhall,Hit by Pitch,HBP,Fairchild,Vanover,Stands,1:10,https://t.co/kIlvBFjFb9,
2017-06-25,LAA @ BOS,T9,UMPIRE,D. Espinosa,Foul ball,Fair/Foul,Bellino,Miller,Confirmed,1:09,https://t.co/WjyAxGFf2e,
2017-06-25,BAL @ TB,T9,Cash,J. Schoop,Hit by Pitch,HBP,Fagan,DeMuth,Confirmed,0:54,https://t.co/QpBtaIUvsl,
2017-06-25,HOU @ SEA,B2,Servais,M. Haniger,Out at home,Tag Play,Barksdale,Hernandez,Stands,2:27,https://t.co/l18lx6v8Cr,
2017-06-25,TOR @ KC,B8,Yost,E. Hosmer,Out at 2nd,Tag Play,Diaz,West,Stands,2:41,https://t.co/ckAhRkzDyK,
2017-06-25,PHI @ ARI,T7,Lovullo,H. Kendrick,Single; Fair Ball,Fair/Foul,Morales,Cederstrom,Confirmed,1:13,https://t.co/dc29DNwaHI,
2017-06-25,PIT @ STL,B2,Matheny,A. Diaz,Out at 1st,Force Play,Porter,Nelson,Overturned,0:41,https://t.co/QAeLK2v8ev,
2017-06-26,CHI @ WSH,B3,Maddon,T. Turner,Safe at 1st,Tag Play,Vanover,Vanover,Overturned,1:08,https://t.co/v7bF7v0hzr,
2017-06-26,TEX @ CLE,T2,Francona,A. Beltre,Safe at 2nd,Tag Play,Randazzo,Randazzo,Overturned,0:44,https://t.co/7DHGgozduW,
2017-06-26,NYY @ CWS,T3,Girardi,R. Torreyes,Out at 2nd,Tag Play,Reyburn,Holbrook,Confirmed,1:08,https://t.co/qmY8egApbc,
2017-06-26,CHI @ WSH,T8,Maddon,J. Baez,Out at 2nd,Force Play,Additon,Vanover,Overturned,0:35,https://t.co/zOZ9Qv7IUE,
2017-06-26,LAA @ LAD,T7,Roberts,D. Espinosa,Hit by Pitch,HBP,Layne,Layne,Stands,1:48,https://t.co/0ZB4haG6I2,
2017-06-27,TB @ PIT,T4,Cash,L. Morrison,Out at 2nd,Force Play,Emmel,Emmel,Stands,1:34,https://t.co/vYk4Ms0uaS,
2017-06-27,CHI @ WSH,B3,Maddon,D. Murphy,Safe at 1st,Force Play,Timmons,Vanover,Stands,3:29,https://t.co/2OiJlipjmV,
2017-06-27,KC @ DET,B6,Ausmus,J. Iglesias,Out at 1st,Force Play,Lentz,Gorman,Overturned,0:47,https://t.co/33UHv8J6yr,
2017-06-27,ATL @ SD,B1,UMPIRE,W. Myers,In play; Double,Potential HR,Reynolds,Winters,Confirmed,2:05,https://t.co/samXE6RTnP,
2017-06-27,PHI @ SEA,T2,Servais,A. Altherr,Safe at 1st,Force Play,May,Everitt,Overturned,2:11,https://t.co/uzmr2bI0xT,
2017-06-28,PHI @ SEA,B5,Servais,M. Haniger,Foul ball; no HBP,HBP,May,Everitt,Stands,1:57,https://t.co/181sCCfsI6,
2017-06-28,PHI @ SEA,B6,Mackanin,M. Zunino,Safe at 2nd,Tag Play,Dreckman,Everitt,Overturned,0:32,https://t.co/BUBEek8g0F,
2017-06-28,COL @ SF,B8,Black,A. Slater,Out at 2nd; no violation,Slide Rule,Eddings,Nelson,Confirmed,1:14,https://t.co/kzPhCB6sB6,
2017-06-28,BAL @ TOR,T3,Showalter,S. Smith,Out at 1st,Force Play,Whitson,T. Barrett,Overturned,0:47,https://t.co/Fjce4SNbrV,
2017-06-28,MIN @ BOS,B6,Molitor,J. Bradley,Safe at 1st,Force Play,Additon,Kellogg,Overturned,0:46,https://t.co/diyvrMh2fn,
2017-06-28,STL @ ARI,T4,Lovullo,S. Piscotty,Hit by Pitch,HBP,Reyburn,Holbrook,Stands,1:40,https://t.co/SrIYioFJBX,
2017-06-28,ATL @ SD,B7,Snitker,M. Szczur,Out at 2nd; no violation,Slide Rule,Barber,Winters,Confirmed,1:21,http://atmlb.com/2tvCa5E,
2017-06-29,STL @ ARI,T8,Matheny,J. Martinez,Out at 1st,Tag Play,G. Gibson,Holbrook,Overturned,1:10,https://t.co/dYuW9D2OCf,
2017-06-29,NYM @ MIA,T3,Mattingly,C. Granderson,Safe at 1st,Force Play,Wegner,Wegner,Stands,3:22,https://t.co/IOmCBXcLV0,
2017-06-29,MIL @ CIN,T3,Price,J. Aguilar,Live ball; Double,Stadium Boundary,Carlson,Culbreth,Confirmed,3:07,https://t.co/z7O83Lkw8U,
2017-06-29,MIL @ CIN,B8,UMPIRE,A. Alcantara,Out at 1st,Force Play,Carlson,Culbreth,Overturned,0:40,https://t.co/x24RTx3h6N,
2017-06-29,ATL @ SD,B5,Snitker,M. Margot,Safe at 2nd,Tag Play,L. Barrett,Winters,Overturned,1:33,https://t.co/qHiRn7itto,
2017-06-30,BOS @ TOR,B2,Gibbons,L. Maile,Ball; No HBP,HBP,Hoberg,Davis,Stands,1:42,https://t.co/eYGQExMBks,
2017-06-30,MIN @ KC,T3,UMPIRE,B. Dozier,Foul ball,Potential HR,Baker,Everitt,Stands,1:23,https://t.co/5QvVrsa57e,
2017-06-30,MIN @ KC,B4,UMPIRE,E. Hosmer,Home Run,Potential HR,Everitt,Everitt,Stands,1:56,https://t.co/UwCl9oiJXi,
2017-06-30,WSH @ STL,B7,Matheny,T. Pham,Out at 1st,Force Play,Gonzalez,Culbreth,Overturned,0:50,https://t.co/VzZ59aZku7,
2017-06-30,MIA @ MIL,T9,Mattingly,J. Realmuto,Out at home,Tag Play,West,West,Confirmed,1:07,http://atmlb.com/2tRLt0r,
2017-06-30,TEX @ CWS,B9,Banister,Me. Cabrera,Fair ball,Fair/Foul,Johnson,Cederstrom,Confirmed,1:39,http://atmlb.com/2tzhWpE,
2017-07-1,PHI @ NYM,B1,Collins,C. Granderson,Out at 2nd,Tag Play,Wolcott,O'Nora,Confirmed,1:48,https://t.co/g42kdV6sxc,
2017-07-1,ATL @ OAK,B5,Melvin,F. Barreto,Out at 1st,Force Play,Scheurwater,Nelson,Overturned,1:36,https://t.co/R8u4OTpZgY,
2017-07-1,MIN @ KC (G1),T9,Molitor,J. Polanco,Ball; No HBP,HBP,Baker,Everitt,Stands,1:39,https://t.co/Zou3I8ZqzK,
2017-07-1,SF @ PIT,B6,Hurdle,M. Moroff,Out at 1st,Force Play,Lentz,Gorman,Overturned,1:54,https://t.co/axQBalcNw1,
2017-07-1,SF @ PIT,B6,Bochy,G. Polanco,No violation,Slide Rule,Iassogna,Gorman,Confirmed,0:33,https://t.co/axQBalcNw1,
2017-07-1,SF @ PIT,T7,Hurdle,B. Belt,Safe at 1st; Touched 2nd,Touching a base,Iassogna,Gorman,Overturned,3:14,https://t.co/m4D094ltKC,
2017-07-1,ATL @ OAK,T7,Snitker,B. Phillips,Ball; No HBP,HBP,Eddings,Nelson,Stands,1:35,https://t.co/5UwVA91KEX,
2017-07-1,SF @ PIT,T10,Hurdle,R. Jones,Hit by Pitch,HBP,Bellino,Gorman,Confirmed,1:00,https://t.co/ROBI610sFw,
2017-07-1,SF @ PIT,B10,UMPIRE,G. Polanco,Out at 2nd,Force Play,Iassogna,Gorman,Confirmed,1:20,https://t.co/8clS1eOzY6,
2017-07-1,MIN @ KC (G2),B2,Molitor,A. Escobar,Safe at 1st,Force Play,Everitt,Everitt,Overturned,0:37,https://t.co/17HUppCO0v,
2017-07-1,SEA @ LAA,B1,Servais,C. Maybin,Safe at 2nd,Tag Play,Reynolds,Welke,Overturned,1:47,https://t.co/FpYXOR2I0Z,
2017-07-1,MIN @ KC (G2),T9,Molitor,E. Rosario,Out at 2nd,Tag Play,Livensparger,Everitt,Overturned,1:17,https://t.co/gGPPujqZBL,
2017-07-2,CHI @ CIN,T5,Price,K. Bryant,Safe at 2nd,Tag Play,T. Barrett,T. Barrett,Overturned,0:38,https://t.co/qNvmLQrD64,
2017-07-2,CHI @ CIN,B5,Maddon,D. Mesoraco,Hit by Pitch,HBP,Tumpane,T. Barrett,Overturned,1:06,https://t.co/gn98r4nLc2,
2017-07-2,TEX @ CWS,T3,Banister,P. Kozma,Out at 2nd,Force Play,Morales,Cederstrom,Overturned,1:43,https://t.co/OGSkfCgJvT,
2017-07-2,TEX @ CWS,T3,Banister,S. Choo,Violation,Slide Rule,Morales,Cederstrom,Overturned,4:09,https://t.co/VuJwFj4Jxv,
2017-07-2,SF @ PIT,T6,Hurdle,J. Samardzija,Safe at 1st,Tag Play,Iassogna,Gorman,Overturned,1:16,http://atmlb.com/2tqsY1V,
2017-07-2,PHI @ NYM,T8,Mackanin,M. Franco,Out at 1st,Force Play,Wolcott,Emmel,Overturned,1:23,https://t.co/kWDoxzh7cV,
2017-07-2,PHI @ NYM,T8,Collins,N. Williams,No violation,Slide Rule,Emmel,Emmel,Confirmed,1:22,https://t.co/kWDoxzh7cV,
2017-07-2,CHI @ CIN,T8,Maddon,I. Happ,Out at 1st,Force Play,Whitson,T. Barrett,Confirmed,1:22,https://t.co/EUipUOijEW,
2017-07-2,CHI @ CIN,T8,Price,W. Contreras,Safe at 3rd,Tag Play,Hernandez,T. Barrett,Overturned,1:21,https://t.co/EUipUOijEW,
2017-07-2,SF @ PIT,T7,Bochy,J. Hwang,Out at 1st,Force Play,Iassogna,Gorman,Overturned,1:23,https://t.co/4ClQdg3uYh,
2017-07-2,MIA @ MIL,T5,Counsell,J. Riddle,Safe at 1st,Force Play,Libka,West,Overturned,1:39,https://t.co/GIk1jSPWTa,
2017-07-2,PHI @ NYM,B9,UMPIRE,A. Cabrera,Out at 2nd,Force Play,Emmel,Emmel,Overturned,1:17,https://t.co/3SKW08S7Rj,
2017-07-2,ATL @ OAK,T2,Snitker,D. Santana,Out at 2nd,Tag Play,Blaser,Nelson,Overturned,0:50,https://t.co/6uXBtoUn0W,
2017-07-2,TEX @ CWS,B7,Renteria,A. Engel,Out at 2nd,Tag Play,Morales,Cederstrom,Stands,2:16,https://t.co/37cMzzKyS0,
2017-07-2,COL @ ARI,B5,Black,K. Marte,Safe at 2nd,Tag Play,Layne,Layne,Overturned,0:43,https://t.co/oPJtgEjgtW,
2017-07-2,ATL @ OAK,T5,Snitker,B. Phillips,Out at 2nd,Tag Play,Blaser,Nelson,Stands,2:23,https://t.co/EwkgIB3bDe,
