date,game,inning,manager-ump,player-referenced,initial-call,play-type,calling-umpire,crew-chief,result,time-to-ruling,video
2014-08-6,DET @ NYY,B8,Girardi,Teixeira,Out at home,Tag play,Woodring,Winters,Overturned,2:31,http://t.co/g2MdhyuZh1
2014-08-6,BOS @ STL,T3,Farrell,J. Kelly,Out at 1st,Force play,Cederstrom,Cederstrom,Overturned,1:47,http://t.co/GIf2BIaRmQ
2014-08-6,LAD @ LAA,T4,Scioscia,Ethier,Safe at 2nd,Force play,Knight,Reynolds,Overturned,1:00,http://t.co/6NjiI8Q9nk
2014-08-6,CHI @ COL,T9,Renteria,Lake,Out at 1st,Force play,Guccione,West,Stands,2:04,http://t.co/P3NfzjZ3yD
2014-08-6,KC @ ARI,T9,Yost,Moustakas,Out at 1st,Force play,Randazzo,DeMuth,Overturned,0:49,http://t.co/EC8NyVLwyL
2014-08-7,BAL @ TOR,B3,Showalter,Reyes,Safe at 2nd,Tag play,Kellogg,Kellogg,Stands,3:09,http://t.co/xqfDABLZdM
2014-08-7,MIA @ PIT,B8,Hurdle,Snider,Out at 1st,Force play,Everitt,Miller,Overturned,2:02,http://t.co/cFhKGSfKao
2014-08-7,LAD @ LAA,B6,Mattingly,Cowgill,Safe at 1st,Force play,Gonzalez,Reynolds,Overturned,2:00,http://t.co/6EDuSn3Kjy
2014-08-7,KC @ ARI,T9,Gibson,Guthrie,Safe at 3rd,Tag play,DeMuth,DeMuth,Stands,2:37,http://t.co/vMwwThhh22
2014-08-7,LAD @ LAA,B8,Scioscia,Aybar,Out at 1st,Force play,Gonzalez,Reynolds,Confirmed,1:05,http://t.co/Q4EPLZhdu9
2014-08-8,TB @ CHI,T1,Maddon,Zobrist,Out at 2nd,Force play,H. Gibson,Hallion,Overturned,2:10,http://t.co/Z9uGxcOJzc
2014-08-8,TB @ CHI,T7,Renteria,S. Rodriguez,Safe at home,Tag play,Cooper,Hallion,Confirmed,1:04,http://t.co/5FjCwswJMD
2014-08-8,DET @ TOR,B2,Ausmus,Goins,Safe at 1st,Force play,Ad. Johnson,Miller,Stands,2:20,http://t.co/Rgv3WDd895
2014-08-8,SF @ KC,T2,UMPIRE,J. Perez,Foul Ball,Potential HR,Cederstrom,Cederstrom,Confirmed,1:04,http://t.co/8jhvEpkF4T
2014-08-8,TEX @ HOU,B2,Washington,M. Gonzalez,HBP,HBP,Rackley,DeMuth,Stands,2:01,http://t.co/Ru6Yr961xI
2014-08-8,SF @ KC,T3,Yost,Pence,Safe at 3rd,Tag play,Cederstrom,Cederstrom,Overturned,2:38,http://t.co/mPg9GjlAnI
2014-08-8,TEX @ HOU,T7,Porter,Odor,Safe at 2nd,Tag play,DeMuth,DeMuth,Overturned,2:40,http://t.co/0ffMHpceze
2014-08-9,DET @ TOR,B9,Ausmus,Reyes,Safe at 2nd,Tag play,Fairchild,Miller,Stands,2:15,http://t.co/VgMCIdHZid
2014-08-9,STL @ BAL,T1,UMPIRE,Holliday,Out at home,7.13,Diaz,Nelson,Confirmed,1:32,http://t.co/RdOGXSxULu
2014-08-9,TB @ CHI,B5,Renteria,Ruggiano,Out at 2nd,Tag play,Porter,Hallion,Stands,4:13,http://t.co/o6IWyYZAOW
2014-08-9,TEX @ HOU,T2,Washington,L. Martin,Out at 1st,Force play,DeMuth,DeMuth,Overturned,1:59,http://t.co/AipxHFvcdS
2014-08-9,SD @ PIT,T8,Hurdle,Venable,Safe at 2nd,Tag play,Wegner,Meals,Overturned,1:30,http://t.co/as17cjKo0z
2014-08-9,LAD @ MIL,B7,Mattingly,C. Gomez,Safe at 2nd,Tag play,Drake,West,Stands,2:14,http://t.co/CuYDNdBUyI
2014-08-9,WSH @ ATL,T11,Gonzalez,W. Ramos,Safe at home,Tag play,G. Gibson,Davis,Overturned,1:32,http://t.co/mNmGCppr9y
2014-08-9,BOS @ LAA,B19,UMPIRE,Pujols,Home Run,Potential HR,Wolcott,Scott,Confirmed,1:38,http://t.co/WJUiiD3GAs
2014-08-10,TEX @ HOU,B1,Porter,C. Carter,Out at 1st,Force play,Randazzo,DeMuth,Overturned,1:23,http://t.co/vzawe4a2xC
2014-08-10,TEX @ HOU,B2,UMPIRE,Dominguez,7.13/Out at home,7.13,DeMuth,DeMuth,Stands,4:11,http://t.co/ugn3HDu1vt
2014-08-10,LAD @ MIL,B4,Mattingly,Braun,Safe at 3rd,Tag play,Foster,West,Overturned,2:00,http://t.co/sbOYITMpTD
2014-08-10,DET @ TOR,B9,Gibbons,Gose,Out at 2nd,Tag play,Everitt,Miller,Overturned,2:23,http://t.co/0SO6Qj4UPD
2014-08-10,STL @ BAL,T7,Matheny,Schoop,Out at 2nd,Catch/no catch,Nelson,Nelson,Overturned,2:34,http://t.co/rb61okvX0I
2014-08-10,CWS @ SEA,T6,McClendon,De Aza,Safe at 1st,Tag play,Basner,Wendelstedt,Overturned,2:27,http://t.co/pGK2SN041L
2014-08-10,DET @ TOR,T13,Gibbons,An. Romine,Safe at 2nd,Tag play,Everitt,Miller,Overturned,2:05,http://t.co/C5oOxrYTRi
2014-08-11,NYM @ PHI,B9,UMPIRE,Utley,Home Run,Potential HR,Fletcher,Wegner,Overturned,2:04,http://t.co/11doX3yaO0
2014-08-11,NYY @ BAL,B3,Showalter,Cruz,Ball (not HBP),HBP,Little,Davis,Overturned,3:18,http://t.co/noB4OBu6MS
2014-08-11,TB @ TEX,T2,UMPIRE,Escobar,7.13/Out at home,7.13,Porter,West,Stands,3:05,http://t.co/sIVmXLplB6
2014-08-11,MIL @ CHI,B2,Renteria,S. Castro,Out at 2nd,Tag play,Fagan,T. Welke,Confirmed,1:59,http://t.co/X3tii39WxD
2014-08-11,MIL @ CHI,T7,UMPIRE,Braun,7.13/Out at home,7.13,T. Welke,T. Welke,Confirmed,1:45,http://t.co/VXvEu36U1N
2014-08-11,COL @ SD,B4,Weiss,R. Liriano,HBP,HBP,DeMuth,DeMuth,Stands,1:18,http://t.co/rGOLDKE7cM
2014-08-12,ARI @ CLE,T1,Gibson,Hill,Out at 1st,Force play,Muchlinski,Wegner,Stands,2:08,http://t.co/OYiv342bjt
2014-08-12,TB @ TEX,B5,Maddon,L. Martin,Safe at 2nd,Force play,Morales,West,Overturned,1:44,http://t.co/zK0gKrZxY5
2014-08-12,DET @ PIT,B7,Ausmus,Polanco,Safe at 2nd,Tag play,Schrieber,T. Barrett,Overturned,0:49,http://t.co/3VQj6jCWPq
2014-08-12,BOS @ CIN,T9,Price,C. Vazquez,Safe at 1st,Force play,Meals,Meals,Overturned,1:48,http://t.co/wPUrkfzxYE
2014-08-12,TB @ TEX,B7,UMPIRE,Choo,Count Check,Record Keeping,West,West,Record Keeping,1:09,http://t.co/wkn8ksmqBL
2014-08-12,MIN @ HOU,T8,Gardenhire,E. Nunez,Out at 1st,Force play,Hoye,Davidson,Stands,2:41,http://t.co/MsY718WM4k
2014-08-12,TB @ TEX,T10,Maddon,Zobrist,Out at 1st,Force play,Foster,West,Confirmed,2:19,http://t.co/Cpf5kdYaTe
2014-08-12,TB @ TEX,B10,Washington,Rosales,Out at 1st,Force play,Foster,West,Confirmed,0:45,http://t.co/NGdW3fCETg
2014-08-12,CWS @ SF,T10,UMPIRE,Jordan Danks,7.13/Out at home,7.13,Culbreth,Culbreth,Confirmed,1:11,http://t.co/fHayVdCK7X
2014-08-13,MIN @ HOU,B3,Porter,Altuve,Out at 1st,Force play,Ad. Johnson,Davidson,Stands,1:55,http://t.co/8gNSPQsqLZ
2014-08-13,CWS @ SF,B7,UMPIRE,Blanco,7.13/Out at home,7.13,Segal,Culbreth,Overturned,5:55,http://t.co/FD4OQaQWAX
2014-08-13,COL @ SD,B1,Black,Solarte,Out at 1st,Force play,DeMuth,DeMuth,Overturned,0:56,http://t.co/tLfsXoMiM9
2014-08-13,PIT @ DET,T4,Ausmus,Mercer,Safe at 3rd,Tag play,Marquez,T. Barrett,Stands,3:00,http://t.co/ecUA7MhWXH
2014-08-13,STL @ MIA,B5,Redmond,Saltalamacchia,Out at 1st,Force play,Eddings,Joyce,Stands,1:21,http://t.co/YTMP9E8T0B
2014-08-13,TB @ TEX,T2,UMPIRE,Casali,In play (double),Potential HR,West,West,Confirmed,1:57,http://t.co/sanVzQLExj
2014-08-13,COL @ SD,B8,Black,Nelson,Out at 2nd,Tag play,Kulpa,DeMuth,Stands,1:45,http://t.co/EAtdI9DNdZ
2014-08-13,LAD @ ATL,T8,Gonzalez,Uribe,Safe at 1st,Force play,Barksdale,Cederstrom,Overturned,0:59,http://t.co/xwD4VLau0C
2014-08-13,WSH @ NYM,B9,UMPIRE,den Dekker,7.13/Out at home,7.13,Scheurwater,Gorman,Confirmed,1:34,http://t.co/96IkEglwkN
2014-08-13,TOR @ SEA,T9,McClendon,Kawasaki,Safe at 1st,Force play,Bucknor,Scott,Stands,1:17,http://t.co/Rb7538VWzG
2014-08-14,LAD @ ATL,T9,UMPIRE,Puig,7.13/Out at home,7.13,Barksdale,Cederstrom,Confirmed,1:36,http://t.co/tfasdwIEMl
2014-08-14,OAK @ KC,B7,Melvin,L. Cain,Safe at 3rd,Tag play,Hallion,Hallion,Stands,2:10,http://t.co/aMVMemtqKf
2014-08-14,WSH @ NYM,B9,Collins,Duda,Ball (not HBP),HBP,Gorman,Gorman,Confirmed,2:50,http://t.co/QtNgsrfFwI
2014-08-14,SD @ STL,T9,Black,Amarista,Out at home,Tag play,Davidson,Davidson,Stands,4:16,http://t.co/nKALLBRnII
2014-08-15,OAK @ ATL,T1,Gonzalez,J. Gomes,Safe at 2nd,Tag play,T. Barrett,T. Barrett,Overturned,2:05,http://t.co/Aqo6JADWHZ
2014-08-15,SEA @ DET,B4,McClendon,T. Hunter,Safe at 1st,Tag play,Randazzo,Gorman,Overturned,1:00,http://t.co/W7mx1qlQH7
2014-08-15,BAL @ CLE,B5,UMPIRE,Z. Walters,Home Run,Potential HR,Hickox,DeMuth,Confirmed,2:09,http://t.co/wmGzo5xQPW
2014-08-15,TOR @ CWS,B2,Ventura,Flowers,Caught Foul Tip,HBP,T. Welke,T. Welke,Stands,2:54,http://t.co/cAWoEAVWBY
2014-08-15,KC @ MIN,B4,Yost,Plouffe,Safe at 3rd,Tag play,Segal,Culbreth,Stands,3:25,http://t.co/uG2rQ41Rsy
2014-08-15,HOU @ BOS,T8,Farrell,Fowler,Safe at 2nd,Force play,Hoberg,Joyce,Stands,2:44,http://t.co/JYmEt0QdKW
2014-08-15,HOU @ BOS,T8,Farrell,G. Petit,Safe at home,Tag play,Blaser,Joyce,Confirmed,2:44,http://t.co/wqD3D7zXtj
2014-08-15,LAA @ TEX,T9,Washington,Calhoun,HBP,HBP,Guccione,Hallion,Confirmed,0:31,http://t.co/LExLCecLhC
2014-08-15,PHI @ SF,T4,Sandberg,Rollins,Out at 3rd,Tag play,Morales,West,Confirmed,1:08,http://t.co/aYcYkutKDC
2014-08-16,ARI @ MIA,T1,UMPIRE,Inciarte,7.13/Out at home,7.13,Baker,Meals,Confirmed,1:38,http://t.co/Ux3qZX2Zdj
2014-08-16,SD @ STL,T2,Matheny,Goebbert,Safe at 1st,Force play,Hoye,Davidson,Overturned,1:28,http://t.co/MuHKseLc6d
2014-08-17,HOU @ BOS,T2,Porter,Krauss,Out at 2nd,Force play,Blaser,Joyce,Overturned,2:26,http://t.co/W7dckVa0hz
2014-08-17,TOR @ CWS,T1,UMPIRE,Reyes,7.13/Out at home,7.13,Fagan,T. Welke,Overturned,2:27,http://t.co/tVifkiZENq
2014-08-17,LAA @ TEX,B5,Washington,Odor,Out at 2nd,Tag play,Guccione,Hallion,Stands,1:13,http://t.co/2qzQC4cv6G
2014-08-17,TOR @ CWS,B8,Ventura,A. Garcia,Out at 3rd,Tag play,Tichenor,T. Welke,Confirmed,1:21,http://t.co/V2wD1kdiub
2014-08-17,PHI @ SF,B8,Sandberg,Panik,Safe at 2nd,Tag play,Porter,West,Confirmed,2:04,http://t.co/ZfuXppaY3A
2014-08-17,PIT @ WSH,B7,Williams,M. Taylor,Foul Ball,HBP,Fletcher,Wegner,Overturned,1:25,http://t.co/QSWt0baaqA
2014-08-18,CHI @ NYM,B4,Renteria,den Dekker,Safe at 2nd,Tag play,Cuzzi,G. Gibson,Overturned,0:57,http://t.co/qK3qEAZV5n
2014-08-18,CHI @ NYM,T5,Renteria,J. Baez,Out at 1st,Force play,G. Gibson,G. Gibson,Stands,0:28,http://t.co/J6WeBsVfik
2014-08-18,LAA @ BOS,B2,Scioscia,Napoli,Safe at 3rd,Tag play,Fletcher,Winters,Stands,2:16,http://t.co/d8JfEMV3id
2014-08-18,BAL @ CWS,T5,Showalter,Pearce,Out at home,Tag play,H. Gibson,Hallion,Confirmed,1:01,http://t.co/V9Og3ckkNI
2014-08-18,CIN @ STL,B4,Price,Taveras,Safe at 2nd,Tag play,Tichenor,T. Welke,Overturned,2:29,http://t.co/WGxhFRbs7C
2014-08-18,LAA @ BOS,T8,Farrell,Pujols,Safe at home,Tag play,Muchlinski,Winters,Overturned,1:17,http://t.co/m5SOO6e7LB
2014-08-19,LAA @ BOS,T3,Scioscia,Pujols,Out at 1st,Force play,Winters,Winters,Overturned,1:28,http://t.co/bD09RbNuYj
2014-08-19,DET @ TB,B4,UMPIRE,Belnome,Home Run,Potential HR,Cuzzi,Davis,Overturned,1:05,http://t.co/on6JtddEID
2014-08-19,DET @ TB,T5,Ausmus,D. Jennings,Catch,Catch/no catch,Little,Davis,Overturned,1:49,http://t.co/YTrL95zCz3
2014-08-19,KC @ COL,T5,Weiss,Aoki,Safe at 3rd,Tag play,Diaz,Nelson,Overturned,1:12,http://t.co/2oL5ioEseh
2014-08-19,SD @ LAD,T9,Black,A. Almonte,Out at 3rd,Tag play,Miller,Miller,Stands,2:24,http://t.co/Z7yAtqXCGz
2014-08-20,TEX @ MIA,T6,Redmond,L. Martin,Safe at 3rd,Tag play,Reyburn,Kellogg,Overturned,1:33,http://t.co/PV3mABbHZV
2014-08-20,TOR @ MIL,B7,Gibbons,Gennett,Safe at 1st,Force play,Culbreth,Culbreth,Stands,0:27,http://t.co/ukIpuQtUQR
2014-08-20,ATL @ PIT,B1,Gonzalez,Harrison,Safe at 2nd,Tag play,Hernandez,Vanover,Overturned,1:32,http://t.co/wZr0gtllGt
2014-08-20,ATL @ PIT,T6,Gonzalez,Freeman,Out at home,Tag play,Nauert,Vanover,Confirmed,1:00,http://t.co/wl62A47q73
2014-08-20,CLE @ MIN,T4,Francona,Aviles,Out at 2nd,Tag play,Hamari,Scott,Overturned,1:13,http://t.co/60YSwX3Siv
2014-08-20,CLE @ MIN,T6,Francona,Walters,Ball (not HBP),HBP,Scott,Scott,Confirmed,1:17,http://t.co/PEJgwvYTAf
2014-08-20,KC @ COL,B8,Weiss,Arenado,Foul Ball,Fair/foul,Barry,Nelson,Stands,1:23,http://t.co/e6NqSZI4X9
2014-08-20,SD @ LAD,T8,Black,R. Liriano,Out at 3rd,Tag play,Fairchild,Miller,Confirmed,0:55,http://t.co/TbN7zp7nT2
2014-08-21,CLE @ MIN,T6,Gardenhire,C. Santana,Safe at 2nd,Tag play,Bucknor,Scott,Overturned,0:28,http://t.co/ILwXfmD4g6
2014-08-21,CLE @ MIN,B7,Gardenhire,Schafer,Out at 2nd,Tag play,Bucknor,Scott,Confirmed,0:31,http://t.co/WC3gqIe0vu
2014-08-21,ARI @ WSH,B1,Gibson,LaRoche,Safe at 1st,Force play,Davidson,Davidson,Overturned,2:01,http://t.co/8P9s9J9DUJ
2014-08-21,ATL @ CIN,T3,Gonzalez,Schumaker,Catch,Catch/no catch,Carlson,Nelson,Overturned,2:01,http://t.co/xmB6yTDEqZ
2014-08-21,LAA @ BOS,T3,Farrell,H. Kendrick,Safe at 1st,Tag play,Muchlinski,Winters,Overturned,0:39,http://t.co/GFGsBNtDcw
2014-08-21,SF @ CHI,B3,Renteria,Alcantara,Ball (not HBP),HBP,DiMuro,Wendelstedt,Confirmed,2:16,http://t.co/LdMFEnNc7g
2014-08-22,BAL @ CHI,T5,UMPIRE,C. Davis,7.13/Out at home,7.13,Culbreth,Culbreth,Confirmed,0:43,http://t.co/58GHW3KZCN
2014-08-22,SEA @ BOS,B2,UMPIRE,Bogaerts,Foul Ball,Potential HR,Hoberg,Vanover,Stands,3:15,http://t.co/jbt97ZQcPP
2014-08-22,SEA @ BOS,T4,Farrell,Betts,No catch (trap),Catch/no catch,Hoberg,Vanover,Overturned,1:43,http://t.co/dzvW15VAF9
2014-08-22,CWS @ NYY,T6,UMPIRE,Gillaspie,7.13/Out at home,7.13,Muchlinski,Winters,Confirmed,1:22,http://t.co/W5rB8SKD9A
2014-08-22,PIT @ MIL,B6,Roenicke,Ar. Ramirez,Out at 3rd,Force play,Little,Davis,Stands,2:34,http://t.co/iknA1Ukd0y
2014-08-22,NYM @ LAD,T4,Collins,D. Wright,Out at 2nd,Tag play,Scott,Scott,Stands,2:11,http://t.co/laq3Mx6xBt
2014-08-23,TB @ TOR,T4,Gibbons,Myers,Safe at 1st,Tag play,B. Welke,Davidson,Overturned,3:00,http://t.co/VRytvmNMSH
2014-08-23,CWS @ NYY,B6,UMPIRE,Beltran,Home Run,Potential HR,Winters,Winters,Confirmed,0:58,http://t.co/pf1RomoxKk
2014-08-23,CWS @ NYY,B6,Girardi,Prado,Out at 2nd,Tag play,Fletcher,Winters,Overturned,1:20,http://t.co/M90hzf2b54
2014-08-23,BAL @ CHI,B7,UMPIRE,Rizzo,7.13/Out at home,7.13,Segal,Culbreth,Confirmed,1:14,http://t.co/LGFNYfnmuQ
2014-08-23,BAL @ CHI,B8,Renteria,L. Watkins,Out at 3rd,Tag play,Culbreth,Culbreth,Stands,1:51,http://t.co/ylZUljIBHn
2014-08-23,DET @ MIN,T3,Ausmus,T. Hunter,Out at 3rd,Tag play,Scheurwater,Hallion,Overturned,2:05,http://t.co/bj1fvfc9uL
2014-08-23,LAA @ OAK,T3,Scioscia,Pujols,Out at 1st,Force play,Everitt,Miller,Overturned,2:06,http://t.co/PjCIRqd95E
2014-08-23,KC @ TEX,B6,Yost,Andrus,Safe at 2nd,Tag play,DiMuro,Wendelstedt,Confirmed,1:25,http://t.co/qm3XFY90US
2014-08-23,KC @ TEX,T7,Washington,L. Cain,Safe at home,Tag play,Wendelstedt,Wendelstedt,Confirmed,0:39,http://t.co/X4hzq4KLlI
2014-08-23,STL @ PHI,T9,UMPIRE,Wong,Ground-Rule Double,Record Keeping,Bellino,Kellogg,Record Keeping,0:46,http://t.co/nONiH7dTMs
2014-08-23,STL @ PHI,T10,Matheny,Bourjos,Out at 1st,Force play,Reyburn,Kellogg,Stands,0:55,http://t.co/ACrKXpVdgt
2014-08-23,LAA @ OAK,B6,Melvin,Donaldson,Out at home,Tag play,Fairchild,Miller,Stands,3:48,http://t.co/1Gu3zJb7U2
2014-08-23,LAA @ OAK,B7,UMPIRE,Fuld,Out at 2nd,Tag play,A. Johnson,Miller,Confirmed,1:27,http://t.co/CNLwEvCfq1
2014-08-24,SEA @ BOS,B1,Farrell,Craig,Out at 3rd,Tag play,Hernandez,Vanover,Overturned,2:00,http://t.co/w8fRWfPgMC
2014-08-24,TB @ TOR,T5,Maddon,Joyce,Out at 1st,Force play,Hoye,Davidson,Overturned,0:44,http://t.co/7RTBgXBmPG
2014-08-24,HOU @ CLE,T7,UMPIRE,Corporan,Foul Ball,Potential HR,Danley,Cederstrom,Confirmed,1:03,http://t.co/gw9elT880g
2014-08-24,SEA @ BOS,T6,McClendon,C. Taylor,Out at 3rd,Tag play,Hernandez,Vanover,Confirmed,0:52,http://t.co/zpv0YBjYuq
2014-08-24,TB @ TOR,T10,UMPIRE,Forsythe,7.13/Out at home,7.13,B. Welke,Davidson,Confirmed,2:57,http://t.co/XH57UYM8Nd
2014-08-24,KC @ TEX,B7,Yost,Rosales,Safe at 1st,Force play,DiMuro,Wendelstedt,Overturned,1:12,http://t.co/TNQsua4LAH
2014-08-25,BOS @ TOR,T7,Farrell,Betts,Out at 2nd,Tag play,Guccione,Hallion,Overturned,1:16,http://t.co/1mfioNwT70
2014-08-25,WSH @ PHI,B7,Williams,D. Brown,Safe at 2nd,Tag play,Cederstrom,Cederstrom,Overturned,2:00,http://t.co/rYWEMfEIEA
2014-08-25,NYY @ KC,T7,Girardi,Ellsbury,Out at home,Tag play,L. Barrett,DeMuth,Overturned,2:00,http://t.co/IqIXfDRHCp
2014-08-25,BOS @ TOR,B9,Gibbons,Kawasaki,Out at 1st,Force play,H. Gibson,Hallion,Confirmed,0:39,http://t.co/BBwbjIr06D
2014-08-25,BOS @ TOR,T10,UMPIRE,Holt,Safe at 2nd,Tag play,Guccione,Hallion,Confirmed,1:19,http://t.co/nNwnZInPAy
2014-08-25,MIL @ SD,B2,UMPIRE,Amarista,7.13/Out at home,7.13,Schrieber,T. Barrett,Stands,4:01,http://t.co/ulx3MWy7Y1
2014-08-25,TEX @ SEA,T4,Washington,Telis,Out at 1st,Force play,Fagan,Timmons,Stands,1:40,http://t.co/vlbGeg3i38
2014-08-25,MIL @ SD,B4,Roenicke,C. Nelson,Safe at 1st,Force play,Marquez,T. Barrett,Overturned,0:39,http://t.co/DNVKrEZraK
2014-08-25,MIA @ LAA,T6,UMPIRE,Yelich,In play (double),Potential HR,Wolcott,Scott,Confirmed,1:01,http://t.co/aTr5Q2Gojq
2014-08-25,COL @ SF,T7,Bochy,LeMahieu,Safe at home,Tag play,Eddings,Joyce,Overturned,2:57,http://t.co/nJRIjIeUR2
2014-08-26,TB @ BAL,T1,UMPIRE,D. Jennings,7.13/Out at home,7.13,Hoberg,Nelson,Stands,2:42,http://t.co/2jlUlW4BhM
2014-08-26,WSH @ PHI,T1,Sandberg,Rendon,Safe at 1st,Force play,Cederstrom,Cederstrom,Overturned,1:43,http://t.co/CKPuh40AOS
2014-08-26,BOS @ TOR,T1,UMPIRE,Craig,7.13/Out at home,7.13,H. Gibson,Hallion,Confirmed,0:35,http://t.co/hG6XouIkyU
2014-08-26,BOS @ TOR,T2,Gibbons,Betts,Safe at 1st,Tag play,Guccione,Hallion,Stands,1:24,http://t.co/aZNSlFaHjO
2014-08-26,TB @ BAL,B3,UMPIRE,Markakis,Count Check,Record Keeping,Hoberg,Nelson,Record Keeping,2:21,http://t.co/Q7TEzqkuVT
2014-08-26,ATL @ NYM,B4,Gonzalez,d'Arnaud,Safe at 2nd,Tag play,Wegner,Winters,Stands,2:44,http://t.co/DicTXOfiPI
2014-08-26,WSH @ PHI,B8,Sandberg,Revere,Out at 1st,Force play,Cederstrom,Cederstrom,Overturned,2:57,http://t.co/ZNgn388K2c
2014-08-26,LAD @ ARI,T4,UMPIRE,C. Crawford,7.13/Out at home,Tag play,Little,Davis,Overturned,2:05,http://t.co/iZCBYL46E1
2014-08-26,TEX @ SEA,T3,Washington,Andrus,Out at 1st,Force play,Timmons,Timmons,Overturned,1:04,http://t.co/0W2nTq0rvF
2014-08-26,LAD @ ARI,T4,Mattingly,R. Hernandez,Out at 1st,Force play,Davis,Davis,Overturned,0:35,http://t.co/khG3vdrpS9
2014-08-26,BOS @ TOR,T11,Farrell,Betts,Out at 2nd,Force play,Cooper,Hallion,Overturned,1:14,http://t.co/tuIz4t5DGU
2014-08-26,LAD @ ARI,B5,Mattingly,D. Peralta,Safe at 2nd,Tag play,G. Gibson,Davis,Stands,2:08,http://t.co/0uoOsUO93f
2014-08-27,CHI @ CIN,B5,Renteria,Negron,Safe at 1st,Force play,May,Miller,Overturned,0:49,http://t.co/r3zQ8yH7Cs
2014-08-27,CLE @ CWS,B7,UMPIRE,C. Sanchez,7.13/Out at home,7.13,Drake,West,Confirmed,1:38,http://t.co/cXxJAqMDz0
2014-08-27,OAK @ HOU,T9,Porter,Gentry,Safe at 2nd,Tag play,DiMuro,Emmel,Confirmed,0:58,http://t.co/VdcHFdXTIO
2014-08-27,OAK @ HOU,B9,UMPIRE,Altuve,Out at 1st,Force play,Basner,Emmel,Confirmed,1:03,http://t.co/zH81U8mCQC
2014-08-27,MIL @ SD,B8,Roenicke,S. Smith,Safe at 1st,Tag play,T. Barrett,T. Barrett,Overturned,0:44,http://t.co/zPLsfkflaL
2014-08-28,COL @ SF,B8,Bochy,Pence,Out at home,Tag play,Hudson,Joyce,Confirmed,1:24,http://t.co/cclnRcPREW
2014-08-28,TEX @ HOU,T6,Porter,Odor,Safe at 1st,Force play,Rackley,Gorman,Overturned,0:40,http://t.co/CQoe9Jd7V1
2014-08-29,MIN @ BAL,B5,UMPIRE,D. Young,Home Run,Potential HR,Wegner,Winters,Stands,2:01,http://t.co/copzt0F300
2014-08-29,CIN @ PIT,T8,Hurdle,Phillips,HBP,HBP,Culbreth,Culbreth,Stands,2:08,http://t.co/z0tLmOF9GZ
2014-08-29,NYY @ TOR,T9,Gibbons,Ellsbury,Safe at home,Tag play,Everitt,Miller,Overturned,1:44,http://t.co/Cct953Lbf6
2014-08-29,NYY @ TOR,T9,UMPIRE,Ellsbury,7.13/Out at home,7.13,Everitt,Miller,Confirmed,0:48,http://t.co/SrPv4wOqGw
2014-08-29,WSH @ SEA,T2,Williams,Harper,Out at 1st,Force play,Blaser,Joyce,Overturned,0:47,http://t.co/a293o6W5QH
2014-08-29,LAD @ SD,T6,Black,H. Ramirez,Safe at 1st,Tag play,Tichenor,Timmons,Overturned,1:02,http://atmlb.com/1lud1jh
2014-08-29,OAK @ LAA,T7,Scioscia,Sogard,Safe at 1st,Tag play,Little,Davis,Stands,2:04,http://t.co/uGRe9TQhLJ
2014-08-30,CHI @ STL,T2,UMPIRE,Valaika,7.13/Out at home,Tag play,Porter,West,Overturned,1:20,http://t.co/gIdFA58JJn
2014-08-30,PHI @ NYM,B4,Sandberg,Wright,Safe at 1st,Tag play,Kulpa,DeMuth,Overturned,0:38,http://t.co/spHse70n4l
2014-08-30,MIN @ BAL,T4,Gardenhire,Schoop,Out at 2nd,Force play,Wegner,Winters,Overturned,0:39,http://t.co/oXiNwAor6y
2014-08-30,BOS @ TB,B4,Maddon,Guyer,Out at 1st,Force play,Estabrook,Layne,Stands,1:32,http://t.co/obLSLSvMQ2
2014-08-30,DET @ CWS,T6,Ausmus,Romine,Out at 1st,Force play,Diaz,Nelson,Stands,2:15,http://t.co/2NxcRRib2o
2014-08-30,COL @ ARI,B5,Gibson,Inciarte,Out at 1st,Force play,Marquez,T. Barrett,Stands,2:32,http://t.co/Jo6PL1yX5O
2014-08-30,MIL @ SF,B6,Roenicke,Gomez,No catch (trap),Catch/no catch,Wolcott,Scott,Overturned,0:45,http://t.co/qDeZBUuEKD
2014-08-30,MIL @ SF,T9,Roenicke,Braun,Out at 2nd,Force play,Wolcott,Scott,Confirmed,0:41,http://t.co/qsvg7GJPQt
2014-08-31,TEX @ HOU,T1,UMPIRE,Rios,In play (double),Potential HR,Barber,Gorman,Confirmed,0:48,http://t.co/Mi8jsPOTFs
2014-08-31,DET @ CWS,B1,Ventura,Gillaspie,Out at 2nd,Force play,Hoberg,Nelson,Overturned,1:57,http://t.co/8Z0EHkMEhD
2014-08-31,CIN @ PIT,B4,Price,S. Marte,Safe at 1st,Force play,Gonzalez,Reynolds,Overturned,1:14,http://t.co/dWCTUJ7y4b
2014-08-31,TEX @ HOU,B8,UMPIRE,Grossman,7.13/Out at home,7.13,Randazzo,Gorman,Confirmed,1:34,http://atmlb.com/Z4T8Fi
2014-08-31,MIA @ ATL,T9,Redmond,Solano,Out at 1st,Force play,Guccione,Hallion,Stands,1:25,http://t.co/RB2PXFJ7oz
